		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
13/11/14	12:10 a	23.7	23.8	23.7	94	22.7	2.2	SSE	1.34	4.9	SSE	23.7	25.6	25.6	24.9	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.7	57	21.2	33.8	10.16	 .0704	0.00	233	1	100.0	10
13/11/14	12:20 a	23.7	23.7	23.7	94	22.7	2.2	S	1.34	4.5	S	23.7	25.6	25.6	24.9	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.6	57	21.1	33.7	10.17	 .0704	0.00	234	1	100.0	10
13/11/14	12:30 a	23.7	23.7	23.7	94	22.7	2.2	S	1.34	4.0	S	23.7	25.6	25.6	24.9	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.6	57	21.1	33.7	10.17	 .0704	0.00	235	1	100.0	10
13/11/14	12:40 a	23.7	23.8	23.7	94	22.7	1.8	S	1.07	4.5	S	23.7	25.6	25.6	24.9	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.6	57	21.1	33.6	10.17	 .0704	0.00	234	1	100.0	10
13/11/14	12:50 a	23.7	23.8	23.7	93	22.5	1.8	S	1.07	3.6	S	23.7	25.6	25.6	24.8	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.6	57	21.1	33.6	10.17	 .0704	0.00	234	1	100.0	10
13/11/14	1:00 a	23.8	23.8	23.7	93	22.6	1.8	SSE	1.07	4.0	S	23.8	25.7	25.7	24.9	755.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.038	30.6	57	21.1	33.6	10.17	 .0704	0.00	234	1	100.0	10
13/11/14	1:10 a	23.8	23.8	23.7	93	22.6	1.8	SSE	1.07	3.6	S	23.8	25.7	25.7	24.9	755.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.038	30.5	57	21.0	33.5	10.17	 .0704	0.00	234	1	100.0	10
13/11/14	1:20 a	23.8	23.8	23.8	93	22.6	1.8	S	1.07	4.0	SSE	23.8	25.7	25.7	24.9	755.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.038	30.5	57	21.0	33.5	10.17	 .0704	0.00	234	1	100.0	10
13/11/14	1:30 a	23.8	23.8	23.7	93	22.6	2.2	SSE	1.34	4.0	S	23.8	25.7	25.7	24.9	755.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.038	30.5	57	21.0	33.5	10.17	 .0704	0.00	234	1	100.0	10
13/11/14	1:40 a	23.7	23.8	23.7	93	22.5	1.8	SSE	1.07	3.6	S	23.7	25.6	25.6	24.8	755.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.4	57	21.0	33.4	10.18	 .0704	0.00	235	1	100.0	10
13/11/14	1:50 a	23.7	23.8	23.7	93	22.5	2.2	SSE	1.34	4.0	SW	23.7	25.6	25.6	24.8	755.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.4	57	21.0	33.4	10.18	 .0704	0.00	234	1	100.0	10
13/11/14	2:00 a	23.7	23.8	23.7	93	22.5	1.3	S	0.80	3.1	S	23.7	25.6	25.6	24.8	755.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.4	57	21.0	33.4	10.18	 .0704	0.00	234	1	100.0	10
13/11/14	2:10 a	23.8	23.8	23.7	93	22.6	1.8	S	1.07	3.1	S	23.8	25.7	25.7	24.9	755.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.038	30.4	57	21.0	33.4	10.18	 .0704	0.00	234	1	100.0	10
13/11/14	2:20 a	23.7	23.8	23.7	93	22.5	2.2	SSE	1.34	4.0	SSE	23.7	25.6	25.6	24.8	755.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.4	57	21.0	33.4	10.18	 .0704	0.00	234	1	100.0	10
13/11/14	2:30 a	23.7	23.8	23.7	93	22.5	1.8	S	1.07	3.6	SSW	23.7	25.6	25.6	24.8	755.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.4	57	20.9	33.3	10.18	 .0704	0.00	234	1	100.0	10
13/11/14	2:40 a	23.7	23.7	23.7	93	22.5	1.8	SSE	1.07	3.1	SSE	23.7	25.6	25.6	24.8	755.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.4	57	20.9	33.3	10.18	 .0704	0.00	234	1	100.0	10
13/11/14	2:50 a	23.7	23.7	23.7	93	22.5	2.2	SSE	1.34	4.5	SSE	23.7	25.5	25.5	24.8	755.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.3	57	20.9	33.2	10.19	 .0705	0.00	235	1	100.0	10
13/11/14	3:00 a	23.7	23.7	23.7	93	22.5	1.8	SSE	1.07	3.6	SSE	23.7	25.6	25.6	24.8	755.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.3	57	20.9	33.2	10.19	 .0705	0.00	234	1	100.0	10
13/11/14	3:10 a	23.7	23.7	23.7	93	22.5	1.8	S	1.07	3.6	SSW	23.7	25.6	25.6	24.8	755.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.3	57	20.9	33.2	10.19	 .0705	0.00	234	1	100.0	10
13/11/14	3:20 a	23.7	23.7	23.7	93	22.5	1.8	S	1.07	3.6	S	23.7	25.6	25.6	24.8	755.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.3	57	20.8	33.1	10.19	 .0705	0.00	234	1	100.0	10
13/11/14	3:30 a	23.7	23.8	23.7	93	22.5	1.3	SSE	0.80	3.1	SSE	23.7	25.6	25.6	24.8	755.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	30.3	57	20.9	33.2	10.19	 .0705	0.00	234	1	100.0	10
13/11/14	3:40 a	23.8	23.8	23.7	93	22.6	1.3	SSE	0.80	2.7	SSE	23.8	25.7	25.7	24.9	755.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.038	30.3	57	20.8	33.1	10.19	 .0705	0.00	234	1	100.0	10
13/11/14	3:50 a	23.8	23.8	23.8	93	22.6	1.3	SSE	0.80	2.7	SSE	23.8	25.7	25.7	24.9	755.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.038	30.3	57	20.8	33.1	10.19	 .0705	0.00	234	1	100.0	10
13/11/14	4:00 a	23.8	23.8	23.8	93	22.6	1.8	S	1.07	4.0	SSE	23.8	25.7	25.7	24.9	755.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.038	30.3	57	20.8	33.1	10.19	 .0705	0.00	235	1	100.0	10
13/11/14	4:10 a	23.8	23.8	23.8	93	22.6	1.8	S	1.07	4.0	SW	23.8	25.7	25.7	24.9	755.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.038	30.2	57	20.8	32.9	10.19	 .0705	0.00	234	1	100.0	10
13/11/14	4:20 a	23.8	23.8	23.8	93	22.6	1.3	S	0.80	2.2	SSE	23.8	25.8	25.8	25.1	755.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.038	30.2	57	20.8	32.9	10.19	 .0705	0.00	234	1	100.0	10
13/11/14	4:30 a	23.8	23.8	23.8	93	22.6	0.9	S	0.54	2.2	SSE	23.8	25.8	25.8	25.1	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.038	30.2	57	20.8	32.9	10.19	 .0705	0.00	234	1	100.0	10
13/11/14	4:40 a	23.8	23.9	23.8	93	22.6	0.9	S	0.54	3.1	SSW	23.8	25.8	25.8	25.1	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.038	30.2	57	20.7	32.8	10.20	 .0706	0.00	234	1	100.0	10
13/11/14	4:50 a	23.9	23.9	23.8	93	22.7	0.9	S	0.54	2.7	S	23.9	25.9	25.9	25.2	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.039	30.2	57	20.7	32.8	10.20	 .0706	0.00	234	1	100.0	10
13/11/14	5:00 a	23.9	23.9	23.9	93	22.7	0.9	SSE	0.54	3.6	SSE	23.9	25.9	25.9	25.2	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.039	30.2	57	20.7	32.8	10.20	 .0706	0.00	235	1	100.0	10
13/11/14	5:10 a	23.9	23.9	23.9	93	22.7	1.3	SSE	0.80	3.6	SE	23.9	25.9	25.9	25.2	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.039	30.2	57	20.7	32.8	10.20	 .0706	0.00	234	1	100.0	10
13/11/14	5:20 a	23.9	23.9	23.9	93	22.7	0.9	SSE	0.54	3.6	SSW	23.9	25.9	25.9	25.2	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.039	30.2	57	20.7	32.8	10.20	 .0706	0.00	234	1	100.0	10
13/11/14	5:30 a	23.9	23.9	23.9	93	22.7	0.9	S	0.54	2.7	S	23.9	25.9	25.9	25.2	756.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.039	30.2	57	20.7	32.8	10.20	 .0706	0.00	234	1	100.0	10
13/11/14	5:40 a	24.0	24.0	24.0	93	22.8	0.9	SSE	0.54	3.1	SSE	24.0	26.0	26.0	25.3	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.039	30.1	57	20.7	32.7	10.20	 .0707	0.00	234	1	100.0	10
13/11/14	5:50 a	23.9	24.1	23.9	93	22.7	1.8	S	1.07	3.6	SSW	23.9	25.9	25.9	25.3	757.1	0.00	0.0	6	0.09	9	0.0	0.00	0.0	0.000	0.039	30.1	57	20.7	32.7	10.20	 .0707	0.00	234	1	100.0	10
13/11/14	6:00 a	23.8	23.9	23.8	94	22.8	1.3	S	0.80	2.7	SSW	23.8	25.8	25.8	25.4	757.1	0.00	0.0	16	0.23	21	0.0	0.00	0.0	0.000	0.038	30.1	57	20.7	32.7	10.20	 .0707	0.00	234	1	100.0	10
13/11/14	6:10 a	23.7	23.8	23.7	95	22.9	1.3	S	0.80	3.1	S	23.7	25.7	25.7	25.3	757.1	0.00	0.0	23	0.33	28	0.0	0.00	0.0	0.000	0.037	30.2	58	21.0	33.0	10.32	 .0706	0.00	235	1	100.0	10
13/11/14	6:20 a	23.8	23.8	23.7	95	22.9	0.9	SSE	0.54	3.1	SSW	23.8	25.8	25.8	25.3	757.2	0.00	0.0	17	0.24	26	0.0	0.00	0.0	0.000	0.038	30.1	58	20.9	32.9	10.33	 .0707	0.00	234	1	100.0	10
13/11/14	6:30 a	23.8	23.8	23.8	95	22.9	1.3	S	0.80	2.7	S	23.8	25.8	25.8	25.3	757.2	0.00	0.0	16	0.23	23	0.0	0.00	0.0	0.000	0.038	30.1	58	20.9	32.9	10.33	 .0707	0.00	234	1	100.0	10
13/11/14	6:40 a	23.8	23.8	23.8	95	23.0	0.9	S	0.54	3.1	S	23.8	25.8	25.8	25.6	757.3	0.00	0.0	31	0.44	39	0.0	0.00	0.0	0.000	0.038	30.1	58	20.9	32.9	10.33	 .0707	0.00	234	1	100.0	10
13/11/14	6:50 a	23.9	23.9	23.8	95	23.0	0.9	SSE	0.54	2.7	S	23.9	25.9	25.9	25.8	757.4	0.00	0.0	42	0.60	47	0.0	0.00	0.0	0.000	0.039	30.1	58	20.9	32.9	10.33	 .0707	0.00	234	1	100.0	10
13/11/14	7:00 a	24.0	24.0	23.9	95	23.1	1.3	S	0.80	3.1	SSE	24.0	26.1	26.1	26.1	757.5	0.00	0.0	48	0.69	65	0.0	0.00	0.0	0.000	0.039	30.1	58	20.9	32.9	10.33	 .0707	0.03	234	1	100.0	10
13/11/14	7:10 a	24.1	24.1	24.0	94	23.0	1.3	SSE	0.80	3.1	SSW	24.1	26.1	26.1	26.0	757.6	0.00	0.0	44	0.63	56	0.0	0.00	0.0	0.000	0.040	30.1	58	20.9	32.9	10.33	 .0707	0.00	235	1	100.0	10
13/11/14	7:20 a	24.1	24.1	24.1	94	23.1	1.3	S	0.80	3.6	SSW	24.1	26.2	26.2	26.1	757.7	0.00	0.0	43	0.62	51	0.0	0.00	0.0	0.000	0.040	30.2	58	21.0	33.0	10.32	 .0707	0.00	234	1	100.0	10
13/11/14	7:30 a	24.2	24.2	24.1	94	23.2	1.3	S	0.80	3.1	S	24.2	26.3	26.3	27.6	757.8	0.00	0.0	67	0.96	79	0.0	0.00	0.0	0.000	0.041	30.1	58	20.9	32.9	10.33	 .0707	0.00	234	1	100.0	10
13/11/14	7:40 a	24.3	24.3	24.2	93	23.1	1.3	S	0.80	3.1	SSW	24.3	26.4	26.4	27.3	757.9	0.00	0.0	52	0.75	60	0.0	0.00	0.0	0.000	0.042	30.2	58	21.0	33.0	10.32	 .0707	0.00	234	1	100.0	10
13/11/14	7:50 a	24.3	24.3	24.3	94	23.3	1.3	S	0.80	2.7	SSE	24.3	26.4	26.4	27.3	758.1	0.00	0.0	54	0.77	60	0.0	0.00	0.0	0.000	0.042	30.2	58	21.0	33.0	10.32	 .0707	0.00	234	1	100.0	10
13/11/14	8:00 a	24.3	24.3	24.3	94	23.2	0.9	SSE	0.54	2.7	S	24.3	26.4	26.4	27.0	758.1	0.00	0.0	48	0.69	62	0.0	0.00	0.0	0.000	0.041	30.2	58	21.0	33.0	10.32	 .0707	0.03	234	1	100.0	10
13/11/14	8:10 a	24.3	24.3	24.3	94	23.2	1.3	S	0.80	3.1	S	24.3	26.4	26.4	27.2	758.1	0.00	0.0	56	0.80	79	0.0	0.00	0.0	0.000	0.041	30.2	58	21.0	33.0	10.32	 .0707	0.00	234	1	100.0	10
13/11/14	8:20 a	24.3	24.3	24.3	94	23.3	1.3	SSE	0.80	3.6	SW	24.3	26.4	26.4	27.4	758.2	0.00	0.0	68	0.97	97	0.0	0.00	0.0	0.000	0.042	30.2	58	21.0	33.0	10.32	 .0707	0.00	235	1	100.0	10
13/11/14	8:30 a	24.4	24.4	24.3	94	23.4	1.8	S	1.07	3.6	S	24.4	26.6	26.6	27.7	758.1	0.00	0.0	81	1.16	111	0.0	0.00	0.0	0.000	0.042	30.2	58	21.0	33.0	10.32	 .0707	0.00	234	1	100.0	10
13/11/14	8:40 a	24.5	24.5	24.3	94	23.5	0.9	S	0.54	3.1	SSW	24.5	26.7	26.7	29.3	758.2	0.00	0.0	163	2.34	197	0.5	0.04	0.6	0.000	0.043	30.2	58	21.0	33.0	10.32	 .0707	0.00	234	1	100.0	10
13/11/14	8:50 a	24.7	24.7	24.5	94	23.6	1.8	SSE	1.07	4.9	SSE	24.7	26.9	26.9	30.6	758.3	0.00	0.0	226	3.24	258	0.7	0.05	0.7	0.000	0.044	30.2	58	21.0	33.0	10.32	 .0707	0.00	234	1	100.0	10
13/11/14	9:00 a	24.8	24.8	24.7	93	23.6	1.3	S	0.80	3.6	SSW	24.8	27.1	27.1	29.6	758.4	0.00	0.0	166	2.38	244	0.6	0.04	0.7	0.000	0.045	30.2	58	21.0	33.1	10.32	 .0707	0.08	234	1	100.0	10
13/11/14	9:10 a	24.9	24.9	24.8	92	23.5	1.3	SSE	0.80	4.0	SSW	24.9	27.2	27.2	30.2	758.4	0.00	0.0	203	2.91	229	0.7	0.05	0.7	0.000	0.046	30.3	58	21.1	33.3	10.32	 .0707	0.00	234	1	100.0	10
