		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
01/11/14	12:10 a	25.9	26.1	25.9	73	20.7	1.8	S	1.07	4.0	S	25.9	27.4	27.4	26.6	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.053	32.4	50	20.6	35.4	9.04	 .0701	0.00	233	1	100.0	10
01/11/14	12:20 a	25.9	25.9	25.9	74	20.9	1.8	S	1.07	4.0	SSE	25.9	27.4	27.4	26.6	755.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	32.4	50	20.6	35.4	9.04	 .0700	0.00	235	1	100.0	10
01/11/14	12:30 a	25.8	25.9	25.8	75	21.1	1.8	S	1.07	4.0	SSE	25.8	27.4	27.4	26.6	755.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	32.4	50	20.6	35.4	9.04	 .0700	0.00	234	1	100.0	10
01/11/14	12:40 a	25.8	25.8	25.8	75	21.1	1.8	SSE	1.07	3.6	SW	25.8	27.4	27.4	26.6	755.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	32.3	50	20.6	35.3	9.04	 .0700	0.00	234	1	100.0	10
01/11/14	12:50 a	25.8	25.8	25.8	75	21.1	1.8	S	1.07	3.6	S	25.8	27.4	27.4	26.6	755.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	32.3	50	20.6	35.3	9.04	 .0700	0.00	234	1	100.0	10
01/11/14	1:00 a	25.8	25.8	25.8	76	21.2	1.8	SSE	1.07	3.1	SSE	25.8	27.4	27.4	26.6	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	32.3	50	20.5	35.2	9.05	 .0700	0.05	234	1	100.0	10
01/11/14	1:10 a	25.7	25.8	25.7	76	21.1	1.8	S	1.07	3.1	SSW	25.7	27.2	27.2	26.4	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	32.2	50	20.5	35.1	9.05	 .0700	0.00	234	1	100.0	10
01/11/14	1:20 a	25.6	25.7	25.6	77	21.3	1.8	S	1.07	4.0	SE	25.6	27.3	27.3	26.5	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	32.2	50	20.5	35.1	9.05	 .0700	0.00	234	1	100.0	10
01/11/14	1:30 a	25.6	25.7	25.6	76	21.1	2.2	S	1.34	4.5	SE	25.6	27.2	27.2	26.4	755.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	32.2	50	20.5	35.1	9.05	 .0700	0.00	235	1	100.0	10
01/11/14	1:40 a	25.7	25.7	25.6	77	21.3	1.8	S	1.07	3.6	SSW	25.7	27.3	27.3	26.6	755.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	32.2	50	20.5	35.1	9.05	 .0700	0.00	234	1	100.0	10
01/11/14	1:50 a	25.6	25.6	25.6	77	21.2	1.3	S	0.80	2.7	S	25.6	27.2	27.2	26.4	755.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	32.2	50	20.4	35.0	9.05	 .0701	0.00	234	1	100.0	10
01/11/14	2:00 a	25.6	25.6	25.6	77	21.2	0.9	SSE	0.54	2.7	SSE	25.6	27.2	27.2	26.4	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	32.2	50	20.4	35.0	9.05	 .0701	0.05	234	1	100.0	10
01/11/14	2:10 a	25.6	25.6	25.6	77	21.2	0.4	SSE	0.27	1.8	SSE	25.6	27.2	27.2	26.4	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	32.2	50	20.4	35.0	9.05	 .0701	0.00	234	1	100.0	10
01/11/14	2:20 a	25.6	25.6	25.6	77	21.2	0.4	SSE	0.27	2.2	SSE	25.6	27.2	27.2	26.4	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	32.2	50	20.4	35.0	9.05	 .0701	0.00	234	1	100.0	10
01/11/14	2:30 a	25.6	25.6	25.6	76	21.1	0.9	S	0.54	2.7	SSW	25.6	27.2	27.2	26.4	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	32.2	50	20.4	35.0	9.05	 .0701	0.00	235	1	100.0	10
01/11/14	2:40 a	25.7	25.7	25.6	75	20.9	1.3	S	0.80	2.7	SSW	25.7	27.2	27.2	26.4	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	32.1	50	20.4	34.9	9.05	 .0701	0.00	234	1	100.0	10
01/11/14	2:50 a	25.7	25.7	25.7	75	21.0	1.3	S	0.80	2.7	SSE	25.7	27.2	27.2	26.4	755.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	32.1	50	20.4	34.9	9.05	 .0701	0.00	234	1	100.0	10
01/11/14	3:00 a	25.7	25.7	25.7	75	21.0	0.9	SSE	0.54	2.7	SSW	25.7	27.2	27.2	26.4	755.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	32.1	50	20.4	34.9	9.05	 .0701	0.03	234	1	100.0	10
01/11/14	3:10 a	25.7	25.7	25.7	75	20.9	0.9	SSW	0.54	2.2	SSE	25.7	27.2	27.2	26.4	755.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	32.1	50	20.3	34.8	9.05	 .0701	0.00	234	1	100.0	10
01/11/14	3:20 a	25.6	25.7	25.6	74	20.6	0.9	S	0.54	3.1	SSE	25.6	26.9	26.9	26.2	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	32.1	50	20.3	34.8	9.05	 .0701	0.00	234	1	100.0	10
01/11/14	3:30 a	25.7	25.7	25.6	71	20.1	1.3	S	0.80	2.7	SSE	25.7	26.9	26.9	26.2	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	32.1	50	20.3	34.8	9.05	 .0701	0.00	234	1	100.0	10
01/11/14	3:40 a	25.8	25.8	25.7	71	20.2	0.9	S	0.54	2.2	SSE	25.8	27.1	27.1	26.3	755.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	32.1	50	20.3	34.8	9.05	 .0701	0.00	235	1	100.0	10
01/11/14	3:50 a	25.8	25.9	25.8	72	20.4	0.4	SSE	0.27	2.7	SSE	25.8	27.2	27.2	26.4	755.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	32.0	50	20.3	34.7	9.05	 .0701	0.00	234	1	100.0	10
01/11/14	4:00 a	25.7	25.8	25.7	75	20.9	0.9	SSE	0.54	2.2	E	25.7	27.2	27.2	26.4	755.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	32.0	50	20.3	34.7	9.05	 .0701	0.03	234	1	100.0	10
01/11/14	4:10 a	25.6	25.7	25.6	76	21.0	0.9	E	0.54	2.2	E	25.6	27.1	27.1	26.3	755.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	31.9	50	20.2	34.7	9.05	 .0702	0.00	234	1	100.0	10
01/11/14	4:20 a	25.5	25.6	25.5	77	21.2	0.0	E	0.00	1.3	E	25.5	27.1	27.1	26.3	755.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	31.9	50	20.2	34.7	9.05	 .0702	0.00	234	1	100.0	10
01/11/14	4:30 a	25.4	25.5	25.4	77	21.1	0.4	E	0.27	1.3	E	25.4	27.1	27.1	26.3	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	31.9	50	20.2	34.7	9.05	 .0702	0.00	234	1	100.0	10
