		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
09/11/14	12:10 a	25.7	25.8	25.7	80	22.0	2.7	ENE	1.61	3.6	NE	25.7	27.7	27.7	26.9	757.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	33.0	48	20.5	36.2	8.62	 .0700	0.00	233	1	100.0	10
09/11/14	12:20 a	25.8	25.8	25.7	80	22.1	3.1	NE	1.88	4.5	ENE	25.8	27.8	27.8	27.1	757.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	33.0	48	20.5	36.2	8.62	 .0700	0.00	234	1	100.0	10
09/11/14	12:30 a	25.8	25.8	25.8	80	22.1	2.7	NE	1.61	4.5	NE	25.8	27.8	27.8	27.1	757.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	32.9	48	20.5	36.1	8.62	 .0700	0.00	234	1	100.0	10
09/11/14	12:40 a	25.8	25.8	25.8	80	22.1	2.7	ENE	1.61	4.0	ENE	25.8	27.8	27.8	27.1	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	32.9	48	20.5	36.1	8.62	 .0700	0.00	234	1	100.0	10
09/11/14	12:50 a	25.8	25.8	25.7	80	22.1	2.7	ENE	1.61	4.0	ENE	25.8	27.8	27.8	27.1	756.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	32.9	48	20.4	35.9	8.63	 .0700	0.00	234	1	100.0	10
09/11/14	1:00 a	25.8	25.8	25.8	80	22.1	3.1	ENE	1.88	4.0	ENE	25.8	27.8	27.8	27.1	756.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	32.8	48	20.4	35.8	8.63	 .0700	0.05	235	1	100.0	10
09/11/14	1:10 a	25.8	25.8	25.8	80	22.1	3.1	ENE	1.88	4.0	ENE	25.8	27.8	27.8	27.1	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	32.8	49	20.7	36.1	8.83	 .0700	0.00	234	1	100.0	10
09/11/14	1:20 a	25.7	25.8	25.7	81	22.2	2.7	ENE	1.61	4.0	NE	25.7	27.8	27.8	27.1	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	32.8	49	20.7	36.1	8.83	 .0700	0.00	234	1	100.0	10
09/11/14	1:30 a	25.7	25.7	25.7	81	22.2	2.2	ENE	1.34	3.6	ENE	25.7	27.7	27.7	26.9	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	32.8	49	20.7	35.9	8.83	 .0700	0.00	234	1	100.0	10
09/11/14	1:40 a	25.6	25.7	25.6	81	22.1	2.2	ENE	1.34	3.1	NE	25.6	27.5	27.5	26.8	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	32.8	49	20.7	35.9	8.83	 .0700	0.00	234	1	100.0	10
09/11/14	1:50 a	25.5	25.6	25.5	81	22.0	0.9	ENE	0.54	2.2	ENE	25.5	27.4	27.4	26.7	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	32.7	49	20.6	35.8	8.83	 .0700	0.00	234	1	100.0	10
09/11/14	2:00 a	25.4	25.5	25.4	82	22.1	0.9	NE	0.54	1.8	NE	25.4	27.4	27.4	26.7	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	32.7	49	20.6	35.8	8.83	 .0700	0.03	235	1	100.0	10
09/11/14	2:10 a	25.5	25.5	25.4	82	22.2	1.8	ENE	1.07	2.7	ENE	25.5	27.5	27.5	26.8	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	32.7	49	20.6	35.7	8.83	 .0700	0.00	234	1	100.0	10
09/11/14	2:20 a	25.4	25.5	25.4	82	22.1	2.2	ENE	1.34	2.7	E	25.4	27.4	27.4	26.7	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	32.7	49	20.6	35.7	8.83	 .0700	0.00	234	1	100.0	10
09/11/14	2:30 a	25.4	25.4	25.4	82	22.1	2.2	E	1.34	3.1	E	25.4	27.3	27.3	26.6	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	32.7	49	20.6	35.7	8.83	 .0700	0.00	234	1	100.0	10
09/11/14	2:40 a	25.4	25.4	25.4	82	22.1	2.2	E	1.34	3.1	E	25.4	27.3	27.3	26.6	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	32.7	49	20.6	35.7	8.83	 .0700	0.00	234	1	100.0	10
09/11/14	2:50 a	25.3	25.4	25.3	83	22.2	1.8	E	1.07	3.1	E	25.3	27.3	27.3	26.6	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.048	32.6	49	20.5	35.6	8.84	 .0701	0.00	234	1	100.0	10
09/11/14	3:00 a	25.3	25.3	25.3	83	22.2	0.9	E	0.54	1.8	E	25.3	27.3	27.3	26.6	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.048	32.6	49	20.5	35.6	8.84	 .0700	0.03	234	1	100.0	10
09/11/14	3:10 a	25.2	25.3	25.2	82	21.9	1.8	E	1.07	2.7	E	25.2	27.1	27.1	26.4	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.048	32.6	49	20.5	35.6	8.84	 .0700	0.00	235	1	100.0	10
09/11/14	3:20 a	25.3	25.3	25.2	82	22.0	1.3	E	0.80	2.7	E	25.3	27.2	27.2	26.5	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.048	32.6	49	20.5	35.5	8.84	 .0701	0.00	234	1	100.0	10
09/11/14	3:30 a	25.2	25.3	25.2	82	21.9	1.8	E	1.07	2.7	E	25.2	27.1	27.1	26.4	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.048	32.6	49	20.5	35.5	8.84	 .0701	0.00	234	1	100.0	10
09/11/14	3:40 a	25.2	25.3	25.2	82	21.9	1.8	E	1.07	2.7	E	25.2	27.1	27.1	26.4	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.048	32.6	49	20.5	35.5	8.84	 .0700	0.00	234	1	100.0	10
09/11/14	3:50 a	25.1	25.2	25.1	82	21.8	1.8	E	1.07	2.7	E	25.1	26.9	26.9	26.2	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.047	32.6	49	20.5	35.5	8.84	 .0700	0.00	234	1	100.0	10
09/11/14	4:00 a	24.9	25.1	24.9	83	21.9	1.8	E	1.07	2.7	E	24.9	26.8	26.8	26.1	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.046	32.5	49	20.4	35.4	8.84	 .0701	0.03	234	1	100.0	10
09/11/14	4:10 a	24.9	24.9	24.9	84	22.0	1.3	E	0.80	2.2	E	24.9	26.8	26.8	26.1	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.046	32.5	49	20.4	35.4	8.84	 .0701	0.00	235	1	100.0	10
09/11/14	4:20 a	25.0	25.0	24.9	84	22.1	0.0	E	0.00	0.9	E	25.0	26.9	26.9	26.2	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.046	32.4	49	20.4	35.3	8.84	 .0701	0.00	234	1	100.0	10
09/11/14	4:30 a	25.1	25.1	24.9	83	22.0	0.0	---	0.00	0.0	---	25.1	27.1	27.1	26.3	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.047	32.4	49	20.4	35.3	8.84	 .0701	0.00	234	1	100.0	10
09/11/14	4:40 a	25.2	25.2	25.1	83	22.1	0.0	E	0.00	0.4	E	25.2	27.1	27.1	26.4	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.047	32.4	49	20.4	35.3	8.84	 .0702	0.00	234	1	100.0	10
09/11/14	4:50 a	25.4	25.4	25.2	82	22.1	0.4	SE	0.27	0.9	E	25.4	27.3	27.3	26.6	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	32.5	49	20.4	35.4	8.84	 .0701	0.00	234	1	100.0	10
09/11/14	5:00 a	25.4	25.4	25.4	82	22.1	0.0	---	0.00	0.0	---	25.4	27.4	27.4	26.7	757.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	32.5	49	20.4	35.4	8.84	 .0702	0.03	235	1	100.0	10
09/11/14	5:10 a	25.3	25.4	25.3	82	22.0	0.0	---	0.00	0.0	---	25.3	27.3	27.3	26.6	757.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	32.4	50	20.7	35.5	9.03	 .0701	0.00	233	1	100.0	10
09/11/14	5:20 a	25.2	25.3	25.2	83	22.1	0.0	---	0.00	0.0	---	25.2	27.1	27.1	26.4	757.4	0.00	0.0	1	0.01	5	0.0	0.00	0.0	0.000	0.047	32.4	50	20.7	35.5	9.03	 .0702	0.00	235	1	100.0	10
09/11/14	5:30 a	25.1	25.2	25.1	84	22.2	0.0	---	0.00	0.0	---	25.1	27.1	27.1	26.6	757.3	0.00	0.0	12	0.17	18	0.0	0.00	0.0	0.000	0.047	32.4	50	20.7	35.5	9.03	 .0702	0.00	234	1	100.0	10
09/11/14	5:40 a	25.1	25.1	25.1	84	22.2	0.0	---	0.00	0.0	---	25.1	27.0	27.0	26.6	757.4	0.00	0.0	25	0.36	33	0.0	0.00	0.0	0.000	0.047	32.4	50	20.7	35.5	9.03	 .0702	0.00	234	1	100.0	10
09/11/14	5:50 a	25.1	25.1	25.1	84	22.2	0.0	---	0.00	0.0	---	25.1	27.0	27.0	26.8	757.6	0.00	0.0	43	0.62	51	0.0	0.00	0.0	0.000	0.047	32.4	50	20.7	35.5	9.03	 .0702	0.00	234	1	100.0	10
09/11/14	6:00 a	25.2	25.2	25.1	84	22.3	0.0	---	0.00	0.0	---	25.2	27.2	27.2	27.3	757.6	0.00	0.0	60	0.86	69	0.0	0.00	0.0	0.000	0.047	32.4	50	20.7	35.5	9.03	 .0702	0.03	234	1	100.0	10
09/11/14	6:10 a	25.3	25.3	25.2	85	22.6	0.0	---	0.00	0.0	---	25.3	27.4	27.4	27.8	757.6	0.00	0.0	81	1.16	90	0.1	0.01	0.5	0.000	0.048	32.4	50	20.7	35.5	9.03	 .0702	0.00	234	1	100.0	10
09/11/14	6:20 a	25.4	25.4	25.3	85	22.7	0.0	---	0.00	0.0	---	25.4	27.7	27.7	28.3	757.7	0.00	0.0	97	1.39	107	0.5	0.04	0.5	0.000	0.049	32.5	50	20.7	35.6	9.03	 .0702	0.00	234	1	100.0	10
09/11/14	6:30 a	25.7	25.7	25.5	82	22.4	0.0	SE	0.00	0.9	SE	25.7	27.8	27.8	28.7	757.7	0.00	0.0	124	1.78	135	0.6	0.04	0.6	0.000	0.051	32.5	50	20.7	35.6	9.03	 .0702	0.00	235	1	100.0	10
09/11/14	6:40 a	25.9	25.9	25.7	81	22.4	0.4	ESE	0.27	1.8	SE	25.9	28.1	28.1	29.4	757.7	0.00	0.0	155	2.22	172	0.7	0.05	0.7	0.000	0.053	32.6	50	20.8	35.7	9.03	 .0702	0.00	234	1	100.0	10
09/11/14	6:50 a	26.3	26.3	25.9	80	22.6	0.4	ESE	0.27	2.2	E	26.3	28.5	28.5	30.3	757.7	0.00	0.0	184	2.64	200	0.7	0.05	0.8	0.000	0.055	32.6	50	20.8	35.8	9.02	 .0701	0.00	234	1	100.0	10
09/11/14	7:00 a	26.5	26.5	26.3	78	22.3	0.9	SE	0.54	3.6	ESE	26.5	28.7	28.7	30.9	757.7	0.00	0.0	221	3.17	239	0.8	0.06	0.9	0.000	0.057	32.7	50	20.9	35.9	9.02	 .0701	0.10	234	1	100.0	10
09/11/14	7:10 a	26.7	26.7	26.5	78	22.6	0.9	ESE	0.54	2.7	ESE	26.7	29.1	29.1	31.7	757.9	0.00	0.0	252	3.61	267	0.9	0.06	1.0	0.000	0.058	32.7	50	20.9	36.1	9.01	 .0701	0.00	234	1	100.0	10
09/11/14	7:20 a	26.8	26.8	26.7	77	22.5	1.3	ESE	0.80	3.1	E	26.8	29.2	29.2	35.5	758.1	0.00	0.0	286	4.10	299	1.0	0.07	1.1	0.000	0.059	32.8	50	21.0	36.2	9.01	 .0701	0.00	234	1	100.0	10
09/11/14	7:30 a	27.1	27.1	26.8	77	22.7	1.8	E	1.07	3.6	ESE	27.1	29.6	29.6	36.4	758.2	0.00	0.0	323	4.63	341	1.1	0.08	1.2	0.000	0.061	32.8	50	21.0	36.3	9.01	 .0701	0.00	235	1	100.0	10
09/11/14	7:40 a	27.2	27.2	27.1	76	22.6	2.2	E	1.34	4.9	ENE	27.2	29.8	29.8	37.2	758.2	0.00	0.0	366	5.25	387	1.3	0.09	1.3	0.000	0.062	32.9	50	21.1	36.4	9.00	 .0701	0.00	234	1	100.0	10
09/11/14	7:50 a	27.4	27.4	27.2	75	22.6	2.7	E	1.61	6.3	E	27.4	30.1	30.1	37.9	758.1	0.00	0.0	408	5.85	424	1.4	0.10	1.4	0.000	0.063	32.9	49	20.8	36.3	8.82	 .0701	0.00	234	1	100.0	10
09/11/14	8:00 a	27.7	27.7	27.4	74	22.6	2.7	E	1.61	5.8	E	27.7	30.4	30.4	38.7	758.2	0.00	0.0	449	6.44	461	1.5	0.11	1.6	0.000	0.065	33.0	49	20.9	36.4	8.82	 .0701	0.25	234	1	100.0	10
09/11/14	8:10 a	27.9	27.9	27.7	73	22.6	2.2	ESE	1.34	5.8	E	27.9	30.8	30.8	38.6	758.4	0.00	0.0	461	6.61	471	1.6	0.11	1.7	0.000	0.066	33.1	49	20.9	36.5	8.82	 .0701	0.00	234	1	100.0	10
09/11/14	8:20 a	28.1	28.1	27.9	72	22.6	2.2	E	1.34	5.8	ENE	28.1	31.2	31.2	38.8	758.4	0.00	0.0	488	7.00	497	1.8	0.13	1.8	0.000	0.068	33.1	49	21.0	36.6	8.82	 .0701	0.00	234	1	100.0	10
09/11/14	8:30 a	28.3	28.3	28.1	71	22.5	2.2	E	1.34	4.9	E	28.3	31.4	31.4	38.8	758.4	0.00	0.0	512	7.34	538	1.9	0.14	1.9	0.000	0.069	33.1	49	21.0	36.6	8.82	 .0701	0.00	234	1	100.0	10
09/11/14	8:40 a	28.4	28.4	28.3	71	22.7	2.2	E	1.34	4.0	E	28.4	31.8	31.8	39.1	758.5	0.00	0.0	538	7.71	557	2.0	0.14	2.0	0.000	0.070	33.2	49	21.1	36.8	8.81	 .0700	0.00	235	1	100.0	10
09/11/14	8:50 a	28.6	28.6	28.4	69	22.3	2.2	E	1.34	4.9	E	28.6	31.7	31.7	38.7	758.4	0.00	0.0	551	7.90	559	2.1	0.15	2.1	0.000	0.071	33.3	49	21.1	36.9	8.81	 .0700	0.00	234	1	100.0	10
09/11/14	9:00 a	28.8	28.8	28.6	68	22.3	2.2	E	1.34	4.0	SE	28.8	32.1	32.1	38.7	758.4	0.00	0.0	557	7.98	584	2.1	0.15	2.2	0.000	0.073	33.3	49	21.1	36.9	8.81	 .0700	0.38	234	1	100.0	10
09/11/14	9:10 a	29.1	29.1	28.8	67	22.3	2.2	E	1.34	4.9	E	29.1	32.5	32.5	38.9	758.3	0.00	0.0	576	8.26	628	2.2	0.16	2.2	0.000	0.074	33.3	49	21.2	37.1	8.81	 .0700	0.00	234	1	100.0	10
09/11/14	9:20 a	29.1	29.2	29.0	66	22.1	2.7	E	1.61	5.4	E	29.1	32.4	32.4	39.1	758.3	0.00	0.0	636	9.12	657	2.3	0.16	2.4	0.000	0.075	33.4	49	21.2	37.2	8.81	 .0700	0.00	234	1	100.0	10
09/11/14	9:30 a	29.3	29.3	29.1	66	22.3	2.7	E	1.61	4.9	E	29.3	32.7	32.7	39.3	758.3	0.00	0.0	652	9.35	666	2.4	0.17	2.5	0.000	0.076	33.4	49	21.3	37.3	8.81	 .0700	0.00	234	1	100.0	10
09/11/14	9:40 a	29.7	29.7	29.3	65	22.4	1.8	E	1.07	4.0	ENE	29.7	33.5	33.5	39.8	758.2	0.00	0.0	665	9.53	677	2.5	0.18	2.6	0.000	0.079	33.5	49	21.3	37.4	8.80	 .0699	0.00	235	1	100.0	10
