		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
08/01/15	12:10 a	23.5	23.6	23.4	93	22.3	0.0	S	0.00	0.9	S	23.5	25.2	25.2	24.4	758.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.036	30.8	54	20.4	33.4	9.70	 .0707	0.00	233	1	100.0	10
08/01/15	12:20 a	23.4	23.5	23.4	93	22.2	0.0	S	0.00	0.9	S	23.4	25.1	25.1	24.3	758.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.035	30.8	54	20.4	33.4	9.70	 .0707	0.00	234	1	100.0	10
08/01/15	12:30 a	23.4	23.4	23.4	93	22.2	0.4	S	0.27	1.8	S	23.4	25.1	25.1	24.3	758.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.035	30.8	54	20.4	33.4	9.70	 .0707	0.00	235	1	100.0	10
08/01/15	12:40 a	23.4	23.4	23.4	93	22.2	0.4	S	0.27	0.9	S	23.4	25.1	25.1	24.3	758.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.035	30.8	54	20.4	33.4	9.70	 .0707	0.00	234	1	100.0	10
08/01/15	12:50 a	23.4	23.4	23.4	93	22.2	0.0	S	0.00	0.4	S	23.4	25.1	25.1	24.3	758.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.035	30.8	54	20.4	33.3	9.70	 .0707	0.00	234	1	100.0	10
08/01/15	1:00 a	23.4	23.5	23.4	92	22.1	0.0	S	0.00	0.9	S	23.4	25.0	25.0	24.2	758.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.035	30.8	54	20.4	33.3	9.70	 .0707	0.00	234	1	100.0	10
08/01/15	1:10 a	23.4	23.5	23.4	92	22.1	0.0	S	0.00	0.9	S	23.4	25.0	25.0	24.2	758.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.035	30.8	54	20.4	33.3	9.70	 .0707	0.00	234	1	100.0	10
08/01/15	1:20 a	23.4	23.5	23.4	93	22.2	0.0	S	0.00	0.9	S	23.4	25.1	25.1	24.3	758.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.035	30.8	54	20.4	33.3	9.70	 .0707	0.00	234	1	100.0	10
08/01/15	1:30 a	23.4	23.5	23.4	93	22.2	0.0	S	0.00	0.4	S	23.4	25.1	25.1	24.3	758.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.035	30.7	54	20.3	33.3	9.70	 .0707	0.00	234	1	100.0	10
