		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
17/03/15	12:15 a	25.0	25.1	24.9	82	21.7	0.9	SW	0.80	1.8	SW	25.0	26.8	26.8	25.9	760.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.069	33.3	48	20.8	36.7	8.61	 .0702	0.00	350	1	100.0	15
17/03/15	12:30 a	24.8	24.9	24.8	83	21.7	0.4	SW	0.40	2.2	SW	24.8	26.7	26.7	25.8	759.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.068	33.2	48	20.7	36.6	8.61	 .0702	0.00	352	1	100.0	15
17/03/15	12:45 a	24.7	24.8	24.7	83	21.6	0.4	SW	0.40	2.2	SW	24.7	26.5	26.5	25.7	759.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.067	33.2	48	20.7	36.4	8.62	 .0702	0.00	351	1	100.0	15
17/03/15	1:00 a	24.6	24.7	24.6	84	21.7	0.4	SW	0.40	1.8	SW	24.6	26.3	26.3	25.5	759.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.065	33.1	48	20.6	36.4	8.62	 .0702	0.03	351	1	100.0	15
17/03/15	1:15 a	24.4	24.6	24.4	84	21.6	0.9	SW	0.80	2.2	SW	24.4	26.2	26.2	25.3	759.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.064	33.1	48	20.6	36.4	8.62	 .0702	0.00	351	1	100.0	15
17/03/15	1:30 a	24.3	24.4	24.3	84	21.5	0.9	SSE	0.80	2.7	SW	24.3	26.1	26.1	25.2	759.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.063	33.1	48	20.6	36.3	8.62	 .0702	0.00	352	1	100.0	15
17/03/15	1:45 a	24.2	24.3	24.2	84	21.3	0.9	S	0.80	2.2	S	24.2	25.8	25.8	25.0	758.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.061	33.0	48	20.5	36.2	8.62	 .0702	0.00	351	1	100.0	15
17/03/15	2:00 a	24.0	24.2	24.0	85	21.3	0.4	SSW	0.40	2.2	SSW	24.0	25.7	25.7	24.8	758.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.059	32.9	48	20.5	36.1	8.62	 .0702	0.03	351	1	100.0	15
17/03/15	2:15 a	24.0	24.0	23.9	85	21.3	0.4	SSW	0.40	2.2	SSW	24.0	25.7	25.7	24.8	759.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.059	32.9	48	20.4	35.9	8.63	 .0702	0.00	351	1	100.0	15
17/03/15	2:30 a	24.1	24.1	23.9	85	21.4	0.4	SSW	0.40	2.2	SSW	24.1	25.8	25.8	25.0	758.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.060	32.8	48	20.4	35.8	8.63	 .0702	0.00	351	1	100.0	15
17/03/15	2:45 a	24.2	24.2	24.1	85	21.5	0.4	SSW	0.40	2.2	SSW	24.2	25.9	25.9	25.1	758.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.061	32.8	48	20.4	35.8	8.63	 .0702	0.00	352	1	100.0	15
17/03/15	3:00 a	24.2	24.3	24.2	85	21.5	0.4	SSW	0.40	1.8	SSW	24.2	25.9	25.9	25.1	758.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.061	32.8	48	20.3	35.7	8.63	 .0703	0.03	351	1	100.0	15
