		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
01/03/15	12:15 a	25.9	26.1	25.9	87	23.6	1.8	WSW	1.61	3.1	WSW	25.9	28.7	28.7	27.9	757.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.079	33.8	50	21.9	38.2	8.94	 .0697	0.00	350	1	100.0	15
01/03/15	12:30 a	25.8	25.9	25.8	87	23.4	2.2	WSW	2.01	3.6	WSW	25.8	28.4	28.4	27.7	757.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.078	33.7	50	21.9	38.1	8.94	 .0697	0.00	352	1	100.0	15
01/03/15	12:45 a	25.7	25.8	25.7	88	23.6	1.8	WSW	1.61	3.6	WSW	25.7	28.4	28.4	27.7	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.077	33.7	50	21.9	38.1	8.94	 .0697	0.00	351	1	100.0	15
01/03/15	1:00 a	25.6	25.7	25.6	88	23.5	1.3	W	1.21	3.1	W	25.6	28.2	28.2	27.4	756.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.076	33.7	50	21.9	38.1	8.94	 .0697	0.03	351	1	100.0	15
01/03/15	1:15 a	25.7	25.7	25.6	88	23.5	0.9	W	0.80	2.2	W	25.7	28.3	28.3	27.6	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.076	33.7	50	21.8	38.0	8.95	 .0697	0.00	351	1	100.0	15
01/03/15	1:30 a	25.7	25.7	25.6	88	23.5	1.3	W	1.21	3.1	W	25.7	28.3	28.3	27.6	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.076	33.6	50	21.8	37.8	8.95	 .0697	0.00	351	1	100.0	15
01/03/15	1:45 a	25.7	25.7	25.7	88	23.5	1.3	SW	1.21	2.7	WSW	25.7	28.3	28.3	27.6	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.076	33.6	50	21.8	37.8	8.95	 .0697	0.00	352	1	100.0	15
01/03/15	2:00 a	25.6	25.7	25.6	88	23.4	0.4	SW	0.40	1.8	SW	25.6	28.1	28.1	27.3	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.075	33.6	50	21.8	37.8	8.95	 .0697	0.03	351	1	100.0	15
01/03/15	2:15 a	25.6	25.6	25.6	88	23.4	0.9	SW	0.80	2.2	SW	25.6	28.1	28.1	27.3	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.075	33.6	51	22.1	38.2	9.10	 .0697	0.00	351	1	100.0	15
01/03/15	2:30 a	25.6	25.6	25.6	88	23.4	0.4	SW	0.40	1.8	SW	25.6	28.1	28.1	27.3	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.075	33.6	51	22.1	38.2	9.10	 .0697	0.00	351	1	100.0	15
01/03/15	2:45 a	25.5	25.6	25.5	89	23.6	0.9	SW	0.80	1.8	SW	25.5	28.1	28.1	27.3	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.075	33.6	51	22.1	38.2	9.10	 .0697	0.00	352	1	100.0	15
01/03/15	3:00 a	25.4	25.5	25.4	89	23.5	0.4	SW	0.40	2.2	SW	25.4	27.9	27.9	27.2	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.074	33.6	51	22.0	38.1	9.10	 .0697	0.03	351	1	100.0	15
01/03/15	3:15 a	25.3	25.4	25.3	89	23.4	0.4	SW	0.40	2.2	SW	25.3	27.8	27.8	27.1	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.073	33.6	51	22.0	38.1	9.10	 .0697	0.00	351	1	100.0	15
01/03/15	3:30 a	25.3	25.3	25.3	89	23.3	0.0	SW	0.00	0.4	SW	25.3	27.7	27.7	26.9	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.072	33.5	51	22.0	38.0	9.10	 .0697	0.00	351	1	100.0	15
01/03/15	3:45 a	25.2	25.3	25.2	89	23.3	0.4	SW	0.40	2.2	SW	25.2	27.6	27.6	26.8	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.072	33.5	51	22.0	38.0	9.10	 .0697	0.00	352	1	100.0	15
01/03/15	4:00 a	25.1	25.3	25.1	90	23.3	0.9	SW	0.80	1.8	SW	25.1	27.3	27.3	26.6	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.070	33.4	51	21.9	37.8	9.11	 .0697	0.03	351	1	100.0	15
01/03/15	4:15 a	24.9	25.1	24.9	90	23.2	1.3	SW	1.21	2.2	SW	24.9	27.2	27.2	26.4	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.069	33.4	51	21.9	37.8	9.11	 .0697	0.00	351	1	100.0	15
01/03/15	4:30 a	24.8	24.9	24.8	91	23.3	0.9	SW	0.80	2.2	SW	24.8	27.0	27.0	26.2	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.068	33.4	51	21.9	37.7	9.11	 .0697	0.00	351	1	100.0	15
01/03/15	4:45 a	24.7	24.8	24.7	91	23.2	0.9	W	0.80	2.7	SW	24.7	26.8	26.8	26.1	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.067	33.3	51	21.8	37.6	9.11	 .0698	0.00	351	1	100.0	15
01/03/15	5:00 a	24.6	24.7	24.6	92	23.2	1.3	W	1.21	2.7	W	24.6	26.8	26.8	26.0	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.065	33.3	51	21.8	37.6	9.11	 .0698	0.03	352	1	100.0	15
01/03/15	5:15 a	24.6	24.6	24.6	92	23.2	1.3	WSW	1.21	2.7	WSW	24.6	26.8	26.8	26.0	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.065	33.3	51	21.8	37.5	9.11	 .0698	0.00	351	1	100.0	15
01/03/15	5:30 a	24.5	24.6	24.5	93	23.3	1.8	W	1.61	2.7	W	24.5	26.6	26.6	25.8	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.064	33.2	51	21.7	37.4	9.11	 .0698	0.00	351	1	100.0	15
01/03/15	5:45 a	24.5	24.6	24.5	93	23.3	0.9	W	0.80	2.7	W	24.5	26.6	26.6	25.9	757.1	0.00	0.0	3	0.06	9	0.0	0.00	0.0	0.000	0.064	33.2	51	21.7	37.3	9.12	 .0699	0.00	351	1	100.0	15
01/03/15	6:00 a	24.6	24.6	24.5	93	23.4	0.0	WSW	0.00	0.9	WSW	24.6	26.8	26.8	26.3	757.2	0.00	0.0	18	0.39	30	0.0	0.00	0.0	0.000	0.065	33.2	51	21.7	37.3	9.12	 .0699	0.00	352	1	100.0	15
01/03/15	6:15 a	24.7	24.7	24.6	92	23.3	0.4	S	0.40	2.2	S	24.7	26.9	26.9	26.7	757.4	0.00	0.0	44	0.95	72	0.0	0.00	0.0	0.000	0.067	33.1	52	21.9	37.4	9.29	 .0699	0.00	351	1	100.0	15
01/03/15	6:30 a	24.8	24.8	24.7	92	23.4	0.4	S	0.40	1.8	S	24.8	27.1	27.1	27.4	757.5	0.00	0.0	89	1.91	111	0.0	0.00	0.0	0.000	0.068	33.1	52	21.9	37.4	9.29	 .0699	0.00	351	1	100.0	15
01/03/15	6:45 a	25.2	25.2	24.8	91	23.6	0.4	S	0.40	1.3	S	25.2	27.7	27.7	28.6	757.6	0.00	0.0	129	2.77	163	0.5	0.05	0.6	0.000	0.072	33.1	52	21.9	37.4	9.29	 .0699	0.00	351	1	100.0	15
01/03/15	7:00 a	25.7	25.7	25.2	89	23.7	0.4	S	0.40	1.8	S	25.7	28.3	28.3	32.6	757.9	0.00	0.0	208	4.47	285	0.7	0.07	0.8	0.000	0.076	33.2	52	22.0	37.6	9.28	 .0699	0.08	351	1	100.0	15
01/03/15	7:15 a	26.4	26.4	25.7	87	24.1	0.4	S	0.40	2.2	S	26.4	29.6	29.6	34.9	758.1	0.00	0.0	270	5.81	339	0.9	0.10	1.0	0.000	0.084	33.2	52	22.0	37.7	9.28	 .0699	0.00	352	1	100.0	15
01/03/15	7:30 a	26.6	26.6	26.4	85	23.8	0.4	S	0.40	2.7	W	26.6	29.6	29.6	34.0	758.3	0.00	0.0	237	5.10	385	1.0	0.11	1.1	0.000	0.086	33.2	52	22.0	37.7	9.28	 .0699	0.00	351	1	100.0	15
01/03/15	7:45 a	27.3	27.3	26.6	83	24.1	0.9	WSW	0.80	2.7	WSW	27.3	30.8	30.8	38.6	758.4	0.00	0.0	451	9.70	501	1.3	0.14	1.5	0.000	0.093	33.3	52	22.1	37.9	9.27	 .0699	0.00	351	1	100.0	15
01/03/15	8:00 a	27.7	27.7	27.3	81	24.2	1.3	WSW	1.21	4.0	SW	27.7	31.7	31.7	39.2	758.5	0.00	0.0	487	10.47	508	1.6	0.17	1.8	0.000	0.098	33.4	52	22.2	38.1	9.27	 .0699	0.23	351	1	100.0	15
01/03/15	8:15 a	27.7	27.8	27.7	80	24.0	1.8	WSW	1.61	3.6	WSW	27.7	31.5	31.5	38.3	758.5	0.00	0.0	495	10.64	638	1.8	0.19	2.0	0.000	0.098	33.5	52	22.3	38.3	9.26	 .0698	0.00	352	1	100.0	15
01/03/15	8:30 a	27.8	28.0	27.7	79	23.8	2.2	WSW	2.01	4.5	WSW	27.8	31.4	31.4	37.6	758.6	0.00	0.0	494	10.62	689	2.0	0.21	2.3	0.000	0.098	33.6	51	22.0	38.1	9.10	 .0699	0.00	351	1	100.0	15
01/03/15	8:45 a	28.3	28.3	27.8	76	23.7	2.2	WSW	2.01	4.9	W	28.3	32.4	32.4	39.1	758.6	0.00	0.0	574	12.34	737	2.4	0.26	2.6	0.000	0.104	33.6	51	22.1	38.2	9.10	 .0699	0.00	351	1	100.0	15
01/03/15	9:00 a	28.6	28.6	28.3	75	23.7	1.3	NNW	1.21	3.6	WNW	28.6	33.0	33.0	39.5	758.7	0.00	0.0	556	11.96	807	2.5	0.27	2.9	0.000	0.107	33.6	51	22.1	38.2	9.10	 .0699	0.36	351	1	100.0	15
01/03/15	9:15 a	28.7	28.7	28.5	76	24.1	1.8	WSW	1.61	4.0	WSW	28.7	33.5	33.5	38.7	758.7	0.00	0.0	405	8.71	951	2.5	0.27	3.1	0.000	0.108	33.7	51	22.1	38.3	9.10	 .0699	0.00	352	1	100.0	15
01/03/15	9:30 a	29.6	29.6	28.8	73	24.2	0.9	WNW	0.80	4.0	WSW	29.6	34.7	34.7	41.8	758.6	0.00	0.0	765	16.45	1016	3.1	0.33	3.6	0.000	0.117	33.7	51	22.1	38.3	9.10	 .0698	0.00	351	1	100.0	15
01/03/15	9:45 a	29.4	29.8	29.4	70	23.4	2.7	WSW	2.41	5.4	WSW	29.4	33.8	33.8	38.6	758.6	0.00	0.0	393	8.45	877	2.8	0.30	3.6	0.000	0.116	33.8	51	22.2	38.6	9.09	 .0698	0.00	351	1	100.0	15
01/03/15	10:00 a	29.8	29.8	29.4	69	23.5	2.2	WNW	2.01	4.0	W	29.8	34.4	34.4	41.8	758.5	0.00	0.0	880	18.92	969	4.0	0.43	4.6	0.000	0.119	33.8	50	21.9	38.2	8.94	 .0698	0.46	351	1	100.0	15
