		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
12/03/15	12:15 a	23.9	24.0	23.9	84	21.1	0.9	S	0.80	2.2	S	23.9	25.6	25.6	24.7	759.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.058	31.9	48	19.6	34.3	8.66	 .0706	0.00	350	1	100.0	15
12/03/15	12:30 a	23.9	23.9	23.9	84	21.1	0.9	S	0.80	2.2	S	23.9	25.6	25.6	24.7	759.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.058	31.9	48	19.6	34.3	8.66	 .0706	0.00	351	1	100.0	15
12/03/15	12:45 a	23.9	23.9	23.9	84	21.0	0.9	S	0.80	2.2	S	23.9	25.5	25.5	24.6	759.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.058	31.9	48	19.6	34.3	8.66	 .0706	0.00	352	1	100.0	15
12/03/15	1:00 a	23.8	23.9	23.8	85	21.1	1.3	S	1.21	2.7	S	23.8	25.3	25.3	24.4	759.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.057	31.9	48	19.6	34.3	8.66	 .0706	0.03	351	1	100.0	15
12/03/15	1:15 a	23.7	23.8	23.6	85	21.0	0.9	S	0.80	2.7	S	23.7	25.2	25.2	24.3	759.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.056	31.9	48	19.5	34.2	8.66	 .0706	0.00	351	1	100.0	15
12/03/15	1:30 a	23.6	23.7	23.6	85	20.9	0.4	S	0.40	2.2	S	23.6	24.9	24.9	24.1	759.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.054	31.9	48	19.5	34.2	8.66	 .0706	0.00	351	1	100.0	15
12/03/15	1:45 a	23.6	23.6	23.6	85	20.9	0.9	S	0.80	2.2	S	23.6	25.1	25.1	24.2	759.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.055	31.8	48	19.5	34.1	8.66	 .0706	0.00	351	1	100.0	15
12/03/15	2:00 a	23.7	23.7	23.6	85	21.0	0.4	S	0.40	2.2	S	23.7	25.3	25.3	24.4	759.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.056	31.9	48	19.5	34.2	8.66	 .0706	0.03	352	1	100.0	15
12/03/15	2:15 a	23.7	23.7	23.7	85	21.0	0.9	S	0.80	2.7	S	23.7	25.2	25.2	24.3	758.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.056	31.8	48	19.5	34.1	8.66	 .0706	0.00	351	1	100.0	15
12/03/15	2:30 a	23.5	23.7	23.5	85	20.8	1.3	S	1.21	3.1	SSW	23.5	24.8	24.8	23.9	758.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.054	31.8	48	19.4	34.1	8.67	 .0706	0.00	351	1	100.0	15
12/03/15	2:45 a	23.4	23.5	23.4	86	20.9	0.9	SSW	0.80	2.2	SSW	23.4	24.7	24.7	23.8	758.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.053	31.7	48	19.4	33.9	8.67	 .0706	0.00	351	1	100.0	15
12/03/15	3:00 a	23.3	23.4	23.3	86	20.9	0.4	S	0.40	2.2	S	23.3	24.6	24.6	23.7	758.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	31.7	48	19.4	33.9	8.67	 .0706	0.03	352	1	100.0	15
12/03/15	3:15 a	23.3	23.3	23.3	86	20.9	0.9	S	0.80	2.2	S	23.3	24.6	24.6	23.7	758.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	31.6	48	19.3	33.8	8.67	 .0706	0.00	351	1	100.0	15
12/03/15	3:30 a	23.4	23.4	23.3	87	21.1	0.9	S	0.80	2.2	S	23.4	24.7	24.7	23.8	758.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.053	31.6	48	19.3	33.8	8.67	 .0707	0.00	351	1	100.0	15
12/03/15	3:45 a	23.4	23.4	23.4	87	21.2	0.9	SSW	0.80	2.2	SSW	23.4	24.8	24.8	23.9	758.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.053	31.6	48	19.3	33.8	8.67	 .0706	0.00	351	1	100.0	15
12/03/15	4:00 a	23.4	23.4	23.4	87	21.2	1.3	S	1.21	2.2	SSW	23.4	24.8	24.8	23.9	758.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.053	31.6	48	19.2	33.6	8.67	 .0707	0.03	351	1	100.0	15
12/03/15	4:15 a	23.4	23.5	23.4	87	21.2	0.9	SSW	0.80	2.7	SSW	23.4	24.8	24.8	23.9	759.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.053	31.6	49	19.5	33.8	8.85	 .0706	0.00	352	1	100.0	15
12/03/15	4:30 a	23.3	23.4	23.3	87	21.0	0.9	S	0.80	2.7	S	23.3	24.6	24.6	23.7	759.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	31.5	49	19.5	33.7	8.85	 .0707	0.00	351	1	100.0	15
12/03/15	4:45 a	23.2	23.3	23.2	87	20.9	0.4	S	0.40	1.8	S	23.2	24.5	24.5	23.6	759.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	31.4	49	19.4	33.6	8.85	 .0707	0.00	351	1	100.0	15
12/03/15	5:00 a	23.2	23.2	23.2	87	20.9	0.9	S	0.80	2.7	S	23.2	24.5	24.5	23.6	759.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	31.4	49	19.4	33.4	8.85	 .0707	0.03	351	1	100.0	15
12/03/15	5:15 a	23.2	23.2	23.2	87	20.9	0.9	S	0.80	2.2	S	23.2	24.5	24.5	23.6	759.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	31.3	49	19.3	33.3	8.85	 .0708	0.00	352	1	100.0	15
12/03/15	5:30 a	23.2	23.2	23.2	87	20.9	0.9	S	0.80	2.2	S	23.2	24.5	24.5	23.6	759.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	31.3	49	19.3	33.3	8.85	 .0708	0.00	351	1	100.0	15
12/03/15	5:45 a	23.2	23.2	23.2	87	20.9	0.9	S	0.80	2.7	S	23.2	24.5	24.5	23.7	759.5	0.00	0.0	7	0.15	16	0.0	0.00	0.0	0.000	0.051	31.3	49	19.3	33.2	8.85	 .0708	0.00	351	1	100.0	15
12/03/15	6:00 a	23.3	23.3	23.2	87	21.0	1.3	S	1.21	2.7	SSW	23.3	24.6	24.6	24.0	759.7	0.00	0.0	28	0.60	40	0.0	0.00	0.0	0.000	0.052	31.2	49	19.2	33.1	8.85	 .0708	0.03	352	1	100.0	15
12/03/15	6:15 a	23.5	23.5	23.3	87	21.2	0.4	SSE	0.40	2.2	SSE	23.5	24.9	24.9	24.8	759.8	0.00	0.0	61	1.31	81	0.0	0.00	0.0	0.000	0.054	31.2	49	19.2	33.1	8.85	 .0708	0.00	351	1	100.0	15
12/03/15	6:30 a	23.8	23.8	23.5	86	21.3	1.3	SSE	1.21	3.1	SW	23.8	25.5	25.5	25.9	760.0	0.00	0.0	106	2.28	130	0.2	0.02	0.5	0.000	0.057	31.2	49	19.2	33.1	8.85	 .0708	0.00	351	1	100.0	15
12/03/15	6:45 a	24.3	24.3	23.8	84	21.4	1.3	SSE	1.21	3.1	SSE	24.3	26.0	26.0	27.2	760.2	0.00	0.0	162	3.48	197	0.6	0.06	0.7	0.000	0.062	31.2	50	19.5	33.1	9.05	 .0708	0.00	351	1	100.0	15
12/03/15	7:00 a	24.7	24.7	24.3	83	21.6	2.2	S	2.01	4.0	SSW	24.7	26.5	26.5	30.8	760.3	0.00	0.0	220	4.73	244	0.8	0.09	0.9	0.000	0.067	31.3	50	19.6	33.4	9.05	 .0708	0.10	351	1	100.0	15
12/03/15	7:15 a	25.4	25.4	24.7	81	21.9	1.8	S	1.61	4.9	WSW	25.4	27.3	27.3	32.4	760.6	0.00	0.0	276	5.93	297	1.1	0.12	1.2	0.000	0.073	31.3	50	19.6	33.4	9.05	 .0708	0.00	351	1	100.0	15
12/03/15	7:30 a	25.9	25.9	25.4	79	22.0	2.2	S	2.01	4.9	SE	25.9	27.9	27.9	33.8	760.7	0.00	0.0	334	7.18	366	1.3	0.14	1.5	0.000	0.079	31.3	50	19.7	33.5	9.05	 .0708	0.00	352	1	100.0	15
12/03/15	7:45 a	26.3	26.3	25.9	78	22.2	2.2	SSE	2.01	4.9	S	26.3	28.4	28.4	34.8	760.8	0.00	0.0	403	8.67	432	1.6	0.17	1.8	0.000	0.083	31.4	50	19.8	33.8	9.05	 .0708	0.00	351	1	100.0	15
12/03/15	8:00 a	26.9	26.9	26.3	76	22.3	2.2	SSW	2.01	4.5	SE	26.9	29.2	29.2	34.8	760.9	0.00	0.0	373	8.02	482	1.9	0.20	2.1	0.000	0.089	31.5	50	19.8	33.9	9.05	 .0708	0.23	351	1	100.0	15
12/03/15	8:15 a	27.1	27.2	26.9	75	22.3	1.8	SSE	1.61	4.5	S	27.1	29.4	29.4	33.9	761.1	0.00	0.0	287	6.17	520	1.9	0.20	2.2	0.000	0.091	31.6	50	19.9	34.0	9.05	 .0708	0.00	351	1	100.0	15
12/03/15	8:30 a	27.3	27.3	27.1	74	22.3	1.8	S	1.61	4.5	SW	27.3	29.8	29.8	33.4	761.2	0.00	0.0	239	5.14	366	1.8	0.19	2.5	0.000	0.094	31.6	50	19.9	34.2	9.05	 .0708	0.00	352	1	100.0	15
12/03/15	8:45 a	27.9	27.9	27.3	70	22.0	2.7	SW	2.41	5.8	SSW	27.9	30.5	30.5	34.7	761.2	0.00	0.0	297	6.39	345	2.3	0.25	2.6	0.000	0.100	31.7	50	20.0	34.3	9.05	 .0708	0.00	351	1	100.0	15
