		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
24/03/15	12:15 a	26.7	27.1	26.7	71	21.0	0.0	---	0.00	0.0	---	26.7	28.4	28.4	27.5	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.087	35.0	41	19.8	38.1	7.45	 .0696	0.00	350	1	100.0	15
24/03/15	12:30 a	26.5	26.7	26.5	72	21.0	0.0	NNW	0.00	0.9	NNW	26.5	28.1	28.1	27.2	756.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.085	35.0	41	19.8	38.1	7.45	 .0696	0.00	351	1	100.0	15
24/03/15	12:45 a	26.3	26.5	26.3	73	21.1	0.0	NNW	0.00	0.4	NNW	26.3	27.9	27.9	27.1	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.083	34.9	41	19.7	38.0	7.45	 .0696	0.00	351	1	100.0	15
24/03/15	1:00 a	26.2	26.3	26.2	73	21.0	0.0	NNW	0.00	0.4	NNW	26.2	27.8	27.8	26.9	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.082	34.9	41	19.7	38.0	7.45	 .0696	0.03	352	1	100.0	15
24/03/15	1:15 a	26.1	26.2	26.1	74	21.1	0.0	---	0.00	0.0	---	26.1	27.6	27.6	26.7	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.080	34.9	41	19.7	37.9	7.46	 .0696	0.00	351	1	100.0	15
24/03/15	1:30 a	26.0	26.1	26.0	74	21.0	0.0	---	0.00	0.0	---	26.0	27.6	27.6	26.7	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.080	34.8	41	19.6	37.8	7.46	 .0696	0.00	351	1	100.0	15
24/03/15	1:45 a	25.9	26.0	25.9	75	21.2	0.0	---	0.00	0.0	---	25.9	27.6	27.6	26.7	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.079	34.8	42	20.0	38.1	7.56	 .0696	0.00	351	1	100.0	15
24/03/15	2:00 a	26.0	26.1	25.9	75	21.2	0.0	---	0.00	0.0	---	26.0	27.6	27.6	26.8	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.080	34.8	42	20.0	38.0	7.57	 .0696	0.03	352	1	100.0	15
24/03/15	2:15 a	26.0	26.0	25.9	75	21.2	0.0	---	0.00	0.0	---	26.0	27.6	27.6	26.8	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.080	34.8	42	20.0	38.0	7.57	 .0696	0.00	351	1	100.0	15
