		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
15/08/14	12:10 a	25.5	25.5	25.3	86	23.0	1.8	ENE	1.07	3.1	ENE	25.5	27.8	27.8	27.2	756.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	35.2	44	21.1	39.6	7.94	 .0694	0.00	233	1	100.0	10
15/08/14	12:20 a	25.5	25.5	25.4	86	23.0	2.2	ENE	1.34	3.1	ENE	25.5	27.8	27.8	27.2	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	35.2	44	21.1	39.6	7.94	 .0694	0.00	234	1	100.0	10
15/08/14	12:30 a	25.5	25.5	25.5	87	23.2	1.8	E	1.07	2.7	E	25.5	27.9	27.9	27.2	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	35.2	44	21.1	39.4	7.94	 .0694	0.00	234	1	100.0	10
15/08/14	12:40 a	25.6	25.6	25.5	87	23.2	1.3	E	0.80	2.2	E	25.6	28.0	28.0	27.3	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	35.2	44	21.1	39.4	7.94	 .0694	0.00	234	1	100.0	10
15/08/14	12:50 a	25.7	25.7	25.6	87	23.3	2.2	E	1.34	3.6	E	25.7	28.2	28.2	27.5	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	35.2	44	21.1	39.4	7.94	 .0694	0.00	234	1	100.0	10
15/08/14	1:00 a	25.8	25.8	25.7	86	23.3	2.2	ENE	1.34	3.6	E	25.8	28.4	28.4	27.7	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	35.2	44	21.1	39.4	7.94	 .0694	0.03	235	1	100.0	10
15/08/14	1:10 a	26.0	26.0	25.8	84	23.1	2.2	E	1.34	4.9	E	26.0	28.4	28.4	27.8	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.053	35.1	44	21.0	39.3	7.95	 .0694	0.00	234	1	100.0	10
15/08/14	1:20 a	26.2	26.2	26.0	83	23.0	2.7	E	1.61	4.5	ENE	26.2	28.6	28.6	27.9	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.054	35.1	45	21.3	39.5	8.15	 .0694	0.00	234	1	100.0	10
15/08/14	1:30 a	26.1	26.2	26.1	84	23.2	2.2	E	1.34	4.5	E	26.1	28.6	28.6	27.9	755.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.054	35.0	45	21.3	39.4	8.15	 .0694	0.00	234	1	100.0	10
