		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
01/05/15	12:15 a	28.9	28.9	28.9	81	25.4	3.1	ENE	2.82	4.9	E	28.9	35.0	35.0	34.4	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.111	34.6	53	23.6	41.4	9.28	 .0693	0.00	350	1	100.0	15
01/05/15	12:30 a	28.9	28.9	28.9	81	25.4	3.6	ENE	3.22	4.9	ENE	28.8	35.0	34.8	34.3	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.111	34.6	53	23.6	41.2	9.28	 .0693	0.00	351	1	100.0	15
01/05/15	12:45 a	28.9	28.9	28.9	81	25.3	3.1	ENE	2.82	4.5	ENE	28.9	34.9	34.9	34.3	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.110	34.6	53	23.6	41.2	9.28	 .0693	0.00	352	1	100.0	15
01/05/15	1:00 a	28.8	28.9	28.8	82	25.5	3.1	ENE	2.82	4.9	ENE	28.8	34.9	34.9	34.3	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.109	34.6	53	23.6	41.2	9.28	 .0693	0.05	351	1	100.0	15
01/05/15	1:15 a	28.7	28.8	28.7	82	25.3	2.7	ENE	2.41	4.5	ENE	28.7	34.6	34.6	34.0	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.108	34.6	53	23.6	41.2	9.28	 .0693	0.00	351	1	100.0	15
01/05/15	1:30 a	28.7	28.7	28.7	83	25.5	2.2	ENE	2.01	3.6	ENE	28.7	34.6	34.6	34.0	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.108	34.5	53	23.5	41.1	9.29	 .0693	0.00	351	1	100.0	15
01/05/15	1:45 a	28.6	28.7	28.6	83	25.4	2.2	ENE	2.01	3.6	E	28.6	34.4	34.4	33.8	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.107	34.5	53	23.5	41.1	9.29	 .0693	0.00	351	1	100.0	15
01/05/15	2:00 a	28.6	28.6	28.6	83	25.4	2.7	ENE	2.41	3.6	NE	28.6	34.3	34.3	33.7	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.106	34.5	53	23.5	41.1	9.29	 .0692	0.05	352	1	100.0	15
01/05/15	2:15 a	28.5	28.6	28.5	84	25.5	2.7	ENE	2.41	4.0	ENE	28.5	34.3	34.3	33.7	755.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.106	34.5	53	23.5	41.1	9.29	 .0692	0.00	351	1	100.0	15
01/05/15	2:30 a	28.4	28.5	28.4	83	25.3	2.7	ENE	2.41	4.5	NE	28.4	33.9	33.9	33.3	755.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.105	34.4	53	23.5	40.9	9.29	 .0692	0.00	351	1	100.0	15
01/05/15	2:45 a	28.4	28.4	28.4	84	25.5	1.8	ENE	1.61	3.6	NE	28.4	34.1	34.1	33.5	755.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.105	34.4	53	23.5	40.9	9.29	 .0692	0.00	351	1	100.0	15
01/05/15	3:00 a	28.3	28.4	28.3	84	25.3	1.3	ENE	1.21	2.2	ENE	28.3	33.6	33.6	33.0	755.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.104	34.4	54	23.7	41.2	9.49	 .0692	0.03	352	1	100.0	15
01/05/15	3:15 a	28.2	28.3	28.2	84	25.3	1.8	ENE	1.61	2.7	ENE	28.2	33.5	33.5	32.9	755.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.103	34.4	54	23.8	41.3	9.49	 .0692	0.00	351	1	100.0	15
01/05/15	3:30 a	28.1	28.2	28.1	85	25.3	1.8	NE	1.61	2.2	ENE	28.1	33.2	33.2	32.6	755.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.101	34.4	54	23.7	41.2	9.49	 .0692	0.00	351	1	100.0	15
01/05/15	3:45 a	27.9	28.1	27.9	86	25.4	2.2	NNE	2.01	3.1	NE	27.9	33.1	33.1	32.5	755.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.100	34.3	54	23.7	41.1	9.50	 .0692	0.00	351	1	100.0	15
