		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
02/05/15	12:15 a	29.1	29.2	29.1	79	25.1	3.6	NE	3.22	5.8	NE	28.9	34.9	34.8	34.2	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.112	34.4	52	23.2	40.5	9.19	 .0693	0.00	350	1	100.0	15
02/05/15	12:30 a	29.0	29.1	29.0	80	25.2	3.1	NE	2.82	5.4	NNE	29.0	34.9	34.9	34.3	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.111	34.4	52	23.2	40.5	9.19	 .0693	0.00	351	1	100.0	15
02/05/15	12:45 a	28.9	29.0	28.9	81	25.4	3.1	ENE	2.82	4.9	E	28.9	35.0	35.0	34.4	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.111	34.4	52	23.1	40.4	9.19	 .0694	0.00	352	1	100.0	15
02/05/15	1:00 a	28.8	28.9	28.8	81	25.2	2.7	ENE	2.41	4.0	E	28.8	34.6	34.6	34.0	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.109	34.4	53	23.5	40.9	9.29	 .0693	0.05	351	1	100.0	15
02/05/15	1:15 a	28.7	28.8	28.7	82	25.3	2.7	ENE	2.41	4.0	E	28.7	34.4	34.4	33.8	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.108	34.4	53	23.4	40.8	9.29	 .0693	0.00	351	1	100.0	15
02/05/15	1:30 a	28.6	28.7	28.6	83	25.4	2.7	ENE	2.41	4.0	ENE	28.6	34.3	34.3	33.7	755.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.106	34.4	53	23.4	40.8	9.29	 .0693	0.00	351	1	100.0	15
02/05/15	1:45 a	28.4	28.6	28.4	83	25.3	3.1	NE	2.82	4.9	ENE	28.4	33.9	33.9	33.3	755.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.105	34.3	53	23.4	40.7	9.30	 .0693	0.00	352	1	100.0	15
02/05/15	2:00 a	28.4	28.4	28.4	84	25.4	2.7	ENE	2.41	3.6	ENE	28.4	33.9	33.9	33.3	755.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.105	34.3	53	23.3	40.5	9.30	 .0693	0.05	351	1	100.0	15
02/05/15	2:15 a	28.3	28.4	28.3	85	25.5	2.2	ENE	2.01	3.6	ENE	28.3	33.8	33.8	33.2	755.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.104	34.3	53	23.3	40.5	9.30	 .0693	0.00	351	1	100.0	15
02/05/15	2:30 a	28.2	28.3	28.2	86	25.6	2.2	ENE	2.01	3.1	ENE	28.2	33.7	33.7	33.1	755.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.102	34.2	53	23.3	40.4	9.31	 .0693	0.00	351	1	100.0	15
02/05/15	2:45 a	28.1	28.2	28.1	86	25.5	2.2	ENE	2.01	3.1	ENE	28.1	33.6	33.6	32.9	755.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.102	34.2	54	23.6	40.8	9.51	 .0692	0.00	352	1	100.0	15
02/05/15	3:00 a	28.0	28.1	28.0	87	25.6	2.2	ENE	2.01	3.1	ENE	28.0	33.4	33.4	32.9	755.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.101	34.2	54	23.5	40.7	9.51	 .0692	0.03	351	1	100.0	15
02/05/15	3:15 a	27.9	28.0	27.9	87	25.5	1.8	ENE	1.61	3.1	ENE	27.9	33.1	33.1	32.5	755.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.100	34.2	54	23.5	40.7	9.51	 .0692	0.00	351	1	100.0	15
02/05/15	3:30 a	27.8	27.9	27.8	88	25.7	1.8	ENE	1.61	2.7	ENE	27.8	33.2	33.2	32.6	755.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.099	34.1	54	23.5	40.5	9.51	 .0692	0.00	351	1	100.0	15
02/05/15	3:45 a	27.7	27.8	27.7	88	25.6	1.8	ENE	1.61	2.7	ENE	27.7	32.8	32.8	32.2	754.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.098	34.1	54	23.4	40.4	9.52	 .0692	0.00	351	1	100.0	15
02/05/15	4:00 a	27.7	27.7	27.7	89	25.7	1.8	E	1.61	2.7	ENE	27.7	32.9	32.9	32.3	754.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.097	34.1	54	23.4	40.4	9.52	 .0693	0.03	352	1	100.0	15
02/05/15	4:15 a	27.6	27.7	27.6	89	25.6	1.8	ENE	1.61	2.7	ENE	27.6	32.7	32.7	32.2	755.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.097	34.1	54	23.4	40.4	9.52	 .0693	0.00	351	1	100.0	15
02/05/15	4:30 a	27.6	27.6	27.6	89	25.6	1.8	ENE	1.61	2.7	ENE	27.6	32.6	32.6	32.0	755.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.096	34.0	55	23.7	40.6	9.62	 .0692	0.00	351	1	100.0	15
02/05/15	4:45 a	27.5	27.6	27.5	90	25.7	2.2	ENE	2.01	3.1	ENE	27.5	32.6	32.6	32.0	755.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.095	33.9	55	23.6	40.5	9.63	 .0693	0.00	351	1	100.0	15
02/05/15	5:00 a	27.4	27.5	27.4	90	25.6	1.8	ENE	1.61	2.7	ENE	27.4	32.3	32.3	31.7	755.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.094	33.9	55	23.6	40.5	9.63	 .0693	0.03	352	1	100.0	15
02/05/15	5:15 a	27.3	27.4	27.3	90	25.5	1.8	ENE	1.61	2.7	E	27.3	32.1	32.1	31.5	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.094	33.9	55	23.6	40.5	9.63	 .0693	0.00	351	1	100.0	15
02/05/15	5:30 a	27.3	27.3	27.3	90	25.5	2.2	ENE	2.01	3.1	ENE	27.3	31.9	31.9	31.3	755.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.093	33.9	55	23.6	40.3	9.63	 .0693	0.00	351	1	100.0	15
02/05/15	5:45 a	27.3	27.3	27.2	89	25.3	1.8	ENE	1.61	3.1	ENE	27.3	31.8	31.8	31.2	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.093	33.8	55	23.5	40.2	9.63	 .0693	0.00	351	1	100.0	15
02/05/15	6:00 a	27.6	27.6	27.3	85	24.8	1.8	E	1.61	3.6	E	27.6	31.9	31.9	31.3	755.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.096	33.8	55	23.5	40.2	9.63	 .0693	0.03	351	1	100.0	15
02/05/15	6:15 a	27.7	27.7	27.6	83	24.5	1.8	E	1.61	3.6	E	27.7	31.8	31.8	31.3	755.5	0.00	0.0	5	0.11	14	0.0	0.00	0.0	0.000	0.097	33.9	55	23.6	40.3	9.63	 .0693	0.00	352	1	100.0	15
02/05/15	6:30 a	27.8	27.8	27.7	81	24.3	1.3	E	1.21	4.0	E	27.8	31.9	31.9	31.6	755.5	0.00	0.0	22	0.47	37	0.0	0.00	0.0	0.000	0.099	33.9	54	23.3	40.1	9.53	 .0693	0.00	351	1	100.0	15
02/05/15	6:45 a	28.1	28.1	27.8	78	23.9	1.3	ESE	1.21	4.0	ENE	28.1	32.2	32.2	32.3	755.8	0.00	0.0	55	1.18	70	0.0	0.00	0.0	0.000	0.102	34.0	54	23.4	40.2	9.52	 .0693	0.00	351	1	100.0	15
02/05/15	7:00 a	28.2	28.2	28.1	77	23.8	1.8	E	1.61	4.5	E	28.2	32.3	32.3	32.8	755.8	0.00	0.0	91	1.96	113	0.1	0.01	0.5	0.000	0.103	34.1	54	23.4	40.4	9.52	 .0693	0.05	351	1	100.0	15
02/05/15	7:15 a	28.4	28.4	28.2	76	23.8	1.8	ESE	1.61	3.6	E	28.4	32.7	32.7	33.9	756.1	0.00	0.0	140	3.01	167	0.6	0.06	0.6	0.000	0.105	34.1	53	23.2	40.1	9.31	 .0694	0.00	352	1	100.0	15
02/05/15	7:30 a	28.6	28.6	28.4	75	23.7	2.2	ESE	2.01	4.5	E	28.6	33.0	33.0	34.9	756.1	0.00	0.0	198	4.26	225	0.7	0.07	0.8	0.000	0.107	34.2	53	23.2	40.3	9.31	 .0694	0.00	351	1	100.0	15
02/05/15	7:45 a	28.9	28.9	28.6	74	23.8	1.8	E	1.61	5.4	E	28.9	33.5	33.5	36.2	756.2	0.00	0.0	254	5.46	281	0.9	0.10	1.0	0.000	0.110	34.2	53	23.3	40.4	9.31	 .0694	0.00	351	1	100.0	15
02/05/15	8:00 a	29.2	29.2	28.9	72	23.6	2.7	E	2.41	5.4	ESE	29.2	33.7	33.7	40.3	756.3	0.00	0.0	311	6.69	338	1.1	0.12	1.3	0.000	0.113	34.3	52	23.0	40.1	9.20	 .0694	0.18	351	1	100.0	15
02/05/15	8:15 a	29.7	29.7	29.2	70	23.6	1.8	SSE	1.61	4.0	SSE	29.7	34.4	34.4	41.7	756.5	0.00	0.0	368	7.91	394	1.4	0.15	1.5	0.000	0.118	34.3	52	23.1	40.2	9.20	 .0694	0.00	352	1	100.0	15
02/05/15	8:30 a	29.9	29.9	29.7	70	23.9	1.8	ESE	1.61	4.9	E	29.9	35.1	35.1	42.9	756.6	0.00	0.0	425	9.14	450	1.6	0.17	1.8	0.000	0.121	34.4	52	23.1	40.4	9.19	 .0694	0.00	351	1	100.0	15
02/05/15	8:45 a	30.1	30.1	29.9	69	23.7	2.7	E	2.41	5.8	E	30.1	35.1	35.1	42.8	756.7	0.00	0.0	472	10.15	492	1.9	0.20	2.1	0.000	0.122	34.5	52	23.2	40.7	9.19	 .0693	0.00	351	1	100.0	15
02/05/15	9:00 a	30.2	30.2	30.0	68	23.7	2.7	E	2.41	5.8	ESE	30.2	35.2	35.2	43.0	756.8	0.00	0.0	530	11.40	559	2.3	0.25	2.5	0.000	0.124	34.6	52	23.3	40.8	9.18	 .0693	0.33	351	1	100.0	15
02/05/15	9:15 a	31.0	31.0	30.2	66	23.9	1.8	SSE	1.61	5.8	E	31.0	36.1	36.1	43.9	756.9	0.00	0.0	589	12.67	615	2.6	0.28	2.8	0.000	0.132	34.7	52	23.4	41.1	9.17	 .0693	0.00	351	1	100.0	15
02/05/15	9:30 a	31.2	31.2	30.9	66	24.1	2.2	E	2.01	5.8	E	31.2	36.4	36.4	44.1	756.9	0.00	0.0	641	13.78	663	3.0	0.32	3.2	0.000	0.134	34.8	51	23.1	40.9	9.06	 .0693	0.00	352	1	100.0	15
02/05/15	9:45 a	31.4	31.4	31.2	65	24.1	2.7	E	2.41	5.4	ESE	31.4	36.9	36.9	44.5	756.9	0.00	0.0	689	14.82	708	3.4	0.36	3.6	0.000	0.137	34.8	51	23.2	41.0	9.06	 .0693	0.00	351	1	100.0	15
02/05/15	10:00 a	31.8	31.8	31.4	63	23.9	2.2	E	2.01	4.9	E	31.8	37.6	37.6	44.9	756.8	0.00	0.0	734	15.78	752	3.8	0.41	4.0	0.000	0.141	35.0	51	23.4	41.4	9.05	 .0692	0.48	351	1	100.0	15
02/05/15	10:15 a	32.2	32.2	31.8	62	24.0	2.7	E	2.41	5.8	E	32.2	38.2	38.2	45.3	756.7	0.00	0.0	773	16.62	784	4.2	0.45	4.3	0.000	0.144	35.1	51	23.4	41.6	9.05	 .0692	0.00	351	1	100.0	15
02/05/15	10:30 a	32.5	32.5	32.2	61	24.0	2.7	E	2.41	5.8	E	32.5	38.7	38.7	45.4	756.7	0.00	0.0	782	16.82	798	4.4	0.47	4.6	0.000	0.148	35.2	51	23.5	41.8	9.04	 .0692	0.00	352	1	100.0	15
02/05/15	10:45 a	32.5	32.7	32.4	61	24.0	2.7	E	2.41	5.4	E	32.5	38.7	38.7	45.2	756.6	0.00	0.0	809	17.40	823	4.7	0.50	4.9	0.000	0.148	35.3	51	23.6	42.1	9.04	 .0691	0.00	351	1	100.0	15
02/05/15	11:00 a	32.8	32.8	32.4	60	24.0	2.7	E	2.41	6.3	ENE	32.8	39.2	39.2	45.5	756.6	0.00	0.0	838	18.02	856	5.0	0.54	5.1	0.000	0.151	35.3	50	23.3	41.7	8.84	 .0691	0.61	351	1	100.0	15
02/05/15	11:15 a	33.2	33.4	32.8	57	23.6	2.2	E	2.01	5.4	ENE	33.2	39.3	39.3	45.3	756.5	0.00	0.0	865	18.60	881	5.2	0.56	5.3	0.000	0.155	35.4	50	23.4	42.0	8.83	 .0691	0.00	351	1	100.0	15
02/05/15	11:30 a	33.6	33.6	33.2	53	22.7	2.2	E	2.01	5.4	E	33.6	38.8	38.8	45.2	756.5	0.00	0.0	878	18.88	891	5.4	0.58	5.4	0.000	0.159	35.5	50	23.5	42.2	8.83	 .0691	0.00	351	1	100.0	15
02/05/15	11:45 a	33.8	33.8	33.4	53	22.9	2.7	E	2.41	5.4	ENE	33.8	39.3	39.3	46.0	756.3	0.00	0.0	887	19.07	896	5.5	0.59	5.6	0.000	0.161	35.6	49	23.2	41.9	8.71	 .0691	0.00	352	1	100.0	15
02/05/15	12:00 p	33.7	33.8	33.7	55	23.4	3.1	E	2.82	5.8	E	33.7	39.8	39.8	46.4	756.1	0.00	0.0	895	19.25	900	5.6	0.60	5.7	0.000	0.160	35.7	49	23.3	42.2	8.70	 .0690	0.69	351	1	100.0	15
02/05/15	12:15 p	34.2	34.2	33.7	54	23.5	2.7	E	2.41	5.4	ENE	34.2	40.7	40.7	47.6	755.9	0.00	0.0	894	19.22	898	5.7	0.61	5.8	0.000	0.165	35.7	49	23.3	42.3	8.70	 .0690	0.00	351	1	100.0	15
02/05/15	12:30 p	34.4	34.4	34.2	53	23.5	2.2	E	2.01	4.9	ENE	34.4	40.9	40.9	47.9	755.7	0.00	0.0	894	19.22	902	5.8	0.62	5.8	0.000	0.168	35.8	49	23.5	42.6	8.69	 .0689	0.00	351	1	100.0	15
02/05/15	12:45 p	35.0	35.0	34.4	52	23.7	2.2	E	2.01	5.4	E	35.0	41.9	41.9	48.9	755.5	0.00	0.0	898	19.31	905	5.8	0.62	5.8	0.000	0.174	35.9	49	23.6	42.9	8.68	 .0689	0.00	352	1	100.0	15
02/05/15	1:00 p	35.4	35.6	35.0	50	23.4	1.8	E	1.61	4.9	E	35.4	42.0	42.0	48.9	755.3	0.00	0.0	894	19.22	905	5.8	0.62	5.8	0.000	0.178	36.1	49	23.7	43.3	8.67	 .0688	0.69	351	1	100.0	15
02/05/15	1:15 p	35.1	35.8	35.1	50	23.1	2.2	E	2.01	5.4	E	35.1	41.1	41.1	48.0	755.1	0.00	0.0	889	19.12	907	5.6	0.60	5.7	0.000	0.174	36.2	48	23.4	43.1	8.51	 .0688	0.00	351	1	100.0	15
02/05/15	1:30 p	35.8	35.8	35.1	49	23.5	1.8	SSE	1.61	4.0	E	35.8	42.6	42.6	49.6	754.8	0.00	0.0	881	18.94	895	5.7	0.61	5.7	0.000	0.182	36.3	48	23.5	43.3	8.50	 .0687	0.00	351	1	100.0	15
02/05/15	1:45 p	35.7	35.9	35.7	48	23.0	2.2	E	2.01	5.4	ENE	35.7	41.9	41.9	48.9	754.6	0.00	0.0	869	18.69	882	5.6	0.60	5.6	0.000	0.181	36.4	48	23.6	43.6	8.50	 .0687	0.00	352	1	100.0	15
02/05/15	2:00 p	35.7	35.7	35.5	47	22.6	2.2	E	2.01	4.9	E	35.7	41.6	41.6	48.6	754.4	0.00	0.0	824	17.72	838	5.5	0.59	5.6	0.000	0.181	36.5	48	23.7	43.9	8.50	 .0686	0.69	351	1	100.0	15
