		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
13/10/14	12:10 a	28.7	28.8	28.7	61	20.5	1.8	E	1.07	4.5	ESE	28.7	30.8	30.8	30.0	754.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.072	35.1	43	20.6	38.9	7.75	 .0693	0.00	232	1	100.0	10
13/10/14	12:20 a	28.7	28.7	28.7	61	20.4	2.2	E	1.34	4.5	ESE	28.7	30.7	30.7	29.9	754.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.072	35.0	43	20.6	38.7	7.75	 .0693	0.00	234	1	100.0	10
13/10/14	12:30 a	28.6	28.7	28.6	61	20.3	1.8	E	1.07	4.5	ESE	28.6	30.4	30.4	29.7	754.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.071	35.0	43	20.6	38.7	7.75	 .0693	0.00	235	1	100.0	10
13/10/14	12:40 a	28.4	28.6	28.4	61	20.2	2.2	E	1.34	4.5	E	28.4	30.2	30.2	29.4	754.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.070	34.9	43	20.5	38.6	7.75	 .0693	0.00	234	1	100.0	10
13/10/14	12:50 a	28.4	28.4	28.4	62	20.4	2.2	E	1.34	4.9	E	28.4	30.2	30.2	29.4	753.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.070	34.9	43	20.5	38.5	7.76	 .0693	0.00	234	1	100.0	10
13/10/14	1:00 a	28.3	28.4	28.3	62	20.4	1.8	E	1.07	4.0	E	28.3	30.1	30.1	29.3	753.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.069	34.9	43	20.5	38.5	7.76	 .0693	0.08	234	1	100.0	10
13/10/14	1:10 a	28.3	28.3	28.3	63	20.6	2.7	ESE	1.61	4.9	ESE	28.3	30.2	30.2	29.4	753.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.069	34.8	43	20.4	38.4	7.76	 .0693	0.00	234	1	100.0	10
13/10/14	1:20 a	28.2	28.3	28.2	63	20.5	2.2	E	1.34	4.0	E	28.2	29.9	29.9	29.2	753.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.068	34.8	43	20.4	38.3	7.77	 .0693	0.00	234	1	100.0	10
13/10/14	1:30 a	28.1	28.2	28.1	63	20.4	2.2	E	1.34	4.5	ESE	28.1	29.9	29.9	29.1	753.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.068	34.7	43	20.3	38.2	7.77	 .0693	0.00	234	1	100.0	10
13/10/14	1:40 a	28.1	28.1	28.1	63	20.4	1.8	E	1.07	5.4	E	28.1	29.9	29.9	29.1	753.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.068	34.7	43	20.3	38.2	7.77	 .0693	0.00	235	1	100.0	10
13/10/14	1:50 a	28.1	28.1	28.1	63	20.4	1.8	E	1.07	4.5	NE	28.1	29.9	29.9	29.1	753.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.068	34.7	43	20.3	38.2	7.77	 .0693	0.00	234	1	100.0	10
13/10/14	2:00 a	28.1	28.1	28.1	63	20.4	1.8	E	1.07	5.4	E	28.1	29.8	29.8	29.0	753.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.068	34.7	43	20.3	38.2	7.77	 .0693	0.08	234	1	100.0	10
13/10/14	2:10 a	28.1	28.1	28.1	63	20.4	1.8	E	1.07	4.5	E	28.1	29.8	29.8	29.0	753.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.068	34.7	43	20.3	38.1	7.77	 .0693	0.00	234	1	100.0	10
13/10/14	2:20 a	28.0	28.1	28.0	63	20.3	1.8	E	1.07	4.5	E	28.0	29.7	29.7	28.9	753.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.067	34.7	43	20.3	38.1	7.77	 .0693	0.00	234	1	100.0	10
