		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
30/10/14	12:10 a	26.2	26.3	26.2	89	24.3	0.9	S	0.54	2.2	SSW	26.2	29.4	29.4	28.8	757.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.055	33.6	55	23.3	39.6	9.65	 .0696	0.00	233	1	100.0	10
30/10/14	12:20 a	26.1	26.2	26.1	89	24.2	0.9	S	0.54	2.7	SW	26.1	29.2	29.2	28.6	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.054	33.6	55	23.3	39.6	9.65	 .0696	0.00	234	1	100.0	10
30/10/14	12:30 a	26.1	26.1	26.1	89	24.1	1.3	S	0.80	3.6	SSE	26.1	29.1	29.1	28.4	756.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.054	33.6	55	23.3	39.5	9.65	 .0696	0.00	235	1	100.0	10
30/10/14	12:40 a	26.0	26.1	26.0	88	23.9	1.8	S	1.07	3.6	SSW	26.0	28.8	28.8	28.2	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.053	33.6	55	23.3	39.5	9.65	 .0696	0.00	234	1	100.0	10
30/10/14	12:50 a	25.9	26.0	25.9	89	24.0	1.8	S	1.07	3.1	S	25.9	28.8	28.8	28.2	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.053	33.5	55	23.2	39.4	9.66	 .0696	0.00	234	1	100.0	10
30/10/14	1:00 a	25.8	25.9	25.8	89	23.9	0.9	S	0.54	2.2	SW	25.8	28.7	28.7	28.0	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	33.5	55	23.2	39.4	9.66	 .0696	0.03	234	1	100.0	10
30/10/14	1:10 a	25.8	25.8	25.8	89	23.8	1.3	S	0.80	3.6	S	25.8	28.6	28.6	27.9	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	33.4	55	23.2	39.2	9.66	 .0696	0.00	234	1	100.0	10
30/10/14	1:20 a	25.7	25.8	25.7	89	23.8	0.9	S	0.54	2.7	S	25.7	28.4	28.4	27.8	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	33.4	55	23.2	39.2	9.66	 .0696	0.00	234	1	100.0	10
30/10/14	1:30 a	25.6	25.7	25.6	90	23.8	0.9	S	0.54	2.7	S	25.6	28.3	28.3	27.7	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	33.4	55	23.2	39.2	9.66	 .0696	0.00	234	1	100.0	10
30/10/14	1:40 a	25.6	25.6	25.6	90	23.8	0.9	SSE	0.54	2.2	SSE	25.6	28.2	28.2	27.6	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	33.4	55	23.1	39.1	9.67	 .0696	0.00	235	1	100.0	10
30/10/14	1:50 a	25.5	25.6	25.5	90	23.7	1.3	S	0.80	2.7	S	25.5	28.1	28.1	27.4	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.050	33.4	55	23.1	39.1	9.67	 .0696	0.00	234	1	100.0	10
30/10/14	2:00 a	25.4	25.5	25.4	90	23.7	1.3	SSE	0.80	3.1	SSW	25.4	28.0	28.0	27.3	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	33.3	55	23.1	38.9	9.67	 .0696	0.03	234	1	100.0	10
30/10/14	2:10 a	25.4	25.4	25.4	89	23.5	1.8	SSE	1.07	3.1	SSE	25.4	27.9	27.9	27.3	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	33.3	55	23.1	38.9	9.67	 .0696	0.00	234	1	100.0	10
30/10/14	2:20 a	25.4	25.4	25.4	89	23.4	1.3	SSE	0.80	3.6	S	25.4	27.8	27.8	27.2	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	33.3	55	23.0	38.8	9.67	 .0696	0.00	234	1	100.0	10
30/10/14	2:30 a	25.3	25.4	25.3	89	23.4	1.3	SSE	0.80	4.0	S	25.3	27.8	27.8	27.1	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	33.3	55	23.0	38.8	9.67	 .0696	0.00	234	1	100.0	10
