		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
02/09/15	12:01 a	25.2	25.2	25.2	88	23.1	1.3	ENE	0.08	2.2	ENE	25.2	27.5	27.5	26.8	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.005	36.3	45	22.5	42.3	8.10	 .0690	0.00	20	1	87.0	1
02/09/15	12:02 a	25.2	25.2	25.2	89	23.3	1.8	ENE	0.11	2.2	ENE	25.2	27.6	27.6	26.9	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.005	36.3	45	22.5	42.3	8.10	 .0690	0.00	24	1	100.0	1
02/09/15	12:03 a	25.2	25.2	25.2	89	23.2	1.8	ENE	0.11	2.2	ENE	25.2	27.4	27.4	26.8	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.005	36.3	45	22.4	42.2	8.10	 .0690	0.00	23	1	100.0	1
02/09/15	12:04 a	25.2	25.2	25.2	89	23.2	0.9	ENE	0.05	1.8	ENE	25.2	27.4	27.4	26.8	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.005	36.3	45	22.4	42.2	8.10	 .0690	0.00	24	1	100.0	1
02/09/15	12:05 a	25.2	25.2	25.2	89	23.2	0.4	ENE	0.03	0.9	ENE	25.2	27.4	27.4	26.8	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.005	36.3	45	22.4	42.2	8.10	 .0690	0.00	23	1	100.0	1
02/09/15	12:06 a	25.2	25.2	25.2	89	23.2	0.9	ENE	0.05	1.8	ENE	25.2	27.4	27.4	26.8	756.1	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.005	36.3	45	22.4	42.2	8.10	 .0690	0.00	24	1	100.0	1
02/09/15	12:07 a	25.2	25.2	25.2	89	23.2	1.3	ENE	0.08	1.8	ENE	25.2	27.4	27.4	26.8	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.005	36.3	44	22.1	41.8	7.90	 .0690	0.00	23	1	100.0	1
02/09/15	12:08 a	25.2	25.2	25.2	89	23.2	1.8	ENE	0.11	1.8	ENE	25.2	27.4	27.4	26.8	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.005	36.3	44	22.1	41.8	7.90	 .0690	0.00	23	1	100.0	1
02/09/15	12:09 a	25.2	25.2	25.2	89	23.2	1.3	ENE	0.08	2.2	ENE	25.2	27.4	27.4	26.8	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.005	36.2	44	22.0	41.7	7.91	 .0690	0.00	24	1	100.0	1
