		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
01/09/15	12:01 a	29.3	29.3	29.3	62	21.2	3.1	ENE	0.19	3.6	ENE	29.3	31.9	31.9	31.2	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	36.6	41	21.2	41.3	7.45	 .0691	0.00	19	1	82.6	1
01/09/15	12:02 a	29.3	29.3	29.3	63	21.5	2.2	ENE	0.13	2.7	ENE	29.3	32.2	32.2	31.4	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	36.6	41	21.2	41.3	7.45	 .0691	0.00	24	1	100.0	1
01/09/15	12:03 a	29.3	29.3	29.3	63	21.5	2.7	ENE	0.16	3.6	ENE	29.3	32.2	32.2	31.4	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	36.6	41	21.2	41.3	7.45	 .0691	0.00	23	1	100.0	1
01/09/15	12:04 a	29.3	29.3	29.3	63	21.5	2.7	ENE	0.16	3.1	ENE	29.3	32.2	32.2	31.4	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	36.6	41	21.2	41.3	7.45	 .0691	0.00	24	1	100.0	1
01/09/15	12:05 a	29.3	29.3	29.3	63	21.5	3.1	NE	0.19	3.6	ENE	29.3	32.2	32.2	31.4	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	36.6	40	20.8	40.9	7.25	 .0691	0.00	23	1	100.0	1
01/09/15	12:06 a	29.2	29.2	29.2	63	21.5	2.7	NE	0.16	3.1	NE	29.2	32.1	32.1	31.3	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	36.6	40	20.8	40.9	7.25	 .0691	0.00	23	1	100.0	1
01/09/15	12:07 a	29.2	29.2	29.2	63	21.5	2.2	NE	0.13	2.7	NE	29.2	32.1	32.1	31.3	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	36.6	40	20.8	40.9	7.25	 .0691	0.00	24	1	100.0	1
01/09/15	12:08 a	29.2	29.2	29.2	63	21.5	1.8	ENE	0.11	2.2	ENE	29.2	32.1	32.1	31.3	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	36.6	40	20.8	40.9	7.25	 .0691	0.00	23	1	100.0	1
01/09/15	12:09 a	29.2	29.2	29.2	63	21.5	2.2	ENE	0.13	3.1	NE	29.2	32.1	32.1	31.3	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	36.6	40	20.8	40.9	7.25	 .0691	0.00	24	1	100.0	1
