		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
18/12/14	12:10 a	23.8	23.9	23.8	92	22.5	0.9	SSE	0.54	3.1	SSW	23.8	25.7	25.7	25.0	758.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.038	28.6	61	20.3	30.4	10.95	 .0712	0.00	233	1	100.0	10
18/12/14	12:20 a	23.7	23.9	23.7	93	22.5	2.7	S	1.61	6.3	SW	23.7	25.5	25.5	24.8	758.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	28.6	61	20.3	30.4	10.95	 .0713	0.00	234	1	100.0	10
18/12/14	12:30 a	23.2	23.7	23.2	93	22.0	2.7	S	1.61	6.3	SW	23.2	24.7	24.7	24.0	758.8	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.034	28.6	61	20.3	30.4	10.95	 .0712	0.00	234	1	100.0	10
18/12/14	12:40 a	22.9	23.2	22.9	93	21.7	1.8	S	1.07	4.0	WSW	22.9	24.4	24.4	23.7	758.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.032	28.6	61	20.3	30.4	10.95	 .0712	0.00	234	1	100.0	10
18/12/14	12:50 a	22.7	22.9	22.7	94	21.7	0.9	S	0.54	2.7	SW	22.7	24.2	24.2	23.5	758.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.030	28.5	61	20.2	30.3	10.95	 .0712	0.00	234	1	100.0	10
18/12/14	1:00 a	22.6	22.7	22.6	94	21.5	0.9	S	0.54	2.7	S	22.6	24.1	24.1	23.3	758.4	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	28.5	62	20.5	30.4	11.08	 .0712	0.00	235	1	100.0	10
18/12/14	1:10 a	22.4	22.6	22.4	94	21.4	1.3	S	0.80	3.1	S	22.4	23.9	23.9	23.1	758.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.028	28.4	62	20.5	30.3	11.09	 .0712	0.00	234	1	100.0	10
18/12/14	1:20 a	22.4	22.4	22.3	95	21.5	0.9	S	0.54	2.2	S	22.4	23.9	23.9	23.2	758.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.028	28.4	62	20.5	30.3	11.09	 .0712	0.00	234	1	100.0	10
18/12/14	1:30 a	22.4	22.4	22.4	94	21.4	0.9	S	0.54	2.2	SSE	22.4	23.9	23.9	23.1	758.2	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.028	28.4	61	20.1	30.1	10.95	 .0712	0.00	234	1	100.0	10
18/12/14	1:40 a	22.4	22.4	22.4	95	21.6	0.4	S	0.27	1.8	S	22.4	24.0	24.0	23.2	758.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	28.4	61	20.1	30.1	10.95	 .0712	0.00	234	1	100.0	10
18/12/14	1:50 a	22.5	22.6	22.4	95	21.7	0.9	S	0.54	2.2	SSW	22.5	24.1	24.1	23.3	758.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.029	28.3	62	20.4	30.1	11.09	 .0712	0.00	234	1	100.0	10
18/12/14	2:00 a	22.7	22.7	22.5	95	21.8	0.9	S	0.54	2.7	SSE	22.7	24.2	24.2	23.5	758.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.030	28.3	62	20.4	30.1	11.09	 .0712	0.00	235	1	100.0	10
18/12/14	2:10 a	22.8	22.8	22.7	95	21.9	1.3	SSE	0.80	2.7	SSW	22.8	24.3	24.3	23.6	757.9	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.031	28.3	62	20.4	30.1	11.09	 .0712	0.00	234	1	100.0	10
18/12/14	2:20 a	22.9	22.9	22.8	95	22.0	1.3	S	0.80	2.7	S	22.9	24.4	24.4	23.7	757.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.032	28.3	62	20.4	30.1	11.09	 .0712	0.00	234	1	100.0	10
18/12/14	2:30 a	23.0	23.0	22.9	95	22.2	1.3	S	0.80	3.1	SSE	23.0	24.6	24.6	23.9	757.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.032	28.3	62	20.4	30.1	11.09	 .0712	0.00	234	1	100.0	10
18/12/14	2:40 a	23.1	23.1	23.0	95	22.2	1.3	SSE	0.80	3.1	SW	23.1	24.7	24.7	23.9	757.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	28.3	62	20.3	30.0	11.09	 .0712	0.00	234	1	100.0	10
18/12/14	2:50 a	23.1	23.2	23.1	95	22.3	1.3	S	0.80	2.7	S	23.1	24.7	24.7	24.0	757.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.033	28.3	62	20.3	30.0	11.09	 .0712	0.00	234	1	100.0	10
18/12/14	3:00 a	23.2	23.2	23.1	95	22.3	0.9	SSE	0.54	2.7	SSW	23.2	24.8	24.8	24.1	758.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.034	28.3	62	20.3	30.0	11.09	 .0712	0.00	234	1	100.0	10
18/12/14	3:10 a	23.2	23.2	23.2	95	22.3	0.9	S	0.54	2.2	SSW	23.2	24.8	24.8	24.1	758.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.034	28.3	62	20.3	30.0	11.09	 .0712	0.00	235	1	100.0	10
18/12/14	3:20 a	23.2	23.2	23.2	95	22.4	0.9	SSE	0.54	2.7	S	23.2	24.9	24.9	24.2	758.1	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.034	28.3	62	20.3	30.0	11.09	 .0712	0.00	234	1	100.0	10
18/12/14	3:30 a	23.2	23.2	23.2	94	22.2	0.9	S	0.54	3.1	S	23.2	24.8	24.8	24.1	758.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.034	28.3	62	20.3	30.0	11.09	 .0713	0.00	234	1	100.0	10
18/12/14	3:40 a	23.3	23.3	23.2	94	22.3	0.9	S	0.54	2.7	SSW	23.3	24.9	24.9	24.2	758.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.034	28.2	62	20.2	29.9	11.09	 .0713	0.00	234	1	100.0	10
18/12/14	3:50 a	23.3	23.3	23.3	94	22.3	1.3	S	0.80	3.1	SSW	23.3	24.9	24.9	24.2	758.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.034	28.2	62	20.2	29.9	11.09	 .0713	0.00	234	1	100.0	10
18/12/14	4:00 a	22.9	23.3	22.9	91	21.3	2.7	W	1.61	8.9	WNW	22.9	24.3	24.3	23.6	758.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.032	28.2	62	20.2	29.9	11.09	 .0713	0.00	234	1	100.0	10
18/12/14	4:10 a	21.6	22.8	21.6	94	20.5	3.6	WNW	2.15	8.9	WNW	21.3	23.0	22.7	22.0	759.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.022	28.0	62	20.0	29.6	11.10	 .0714	0.00	235	1	100.0	10
18/12/14	4:20 a	21.4	21.6	21.4	95	20.6	2.7	WNW	1.61	4.9	W	21.4	22.8	22.8	22.1	759.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.021	27.9	62	19.9	29.4	11.11	 .0715	0.00	234	1	100.0	10
18/12/14	4:30 a	21.4	21.4	21.4	96	20.7	2.2	WNW	1.34	3.6	WNW	21.4	22.9	22.9	22.2	759.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.021	27.8	62	19.8	29.2	11.11	 .0715	0.00	234	1	100.0	10
18/12/14	4:40 a	21.4	21.4	21.4	96	20.8	2.2	WNW	1.34	3.6	NW	21.4	23.0	23.0	22.2	759.2	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.022	27.7	62	19.8	29.1	11.11	 .0715	0.00	234	1	100.0	10
18/12/14	4:50 a	21.4	21.4	21.4	96	20.8	1.8	NW	1.07	3.6	NW	21.4	23.0	23.0	22.2	759.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.022	27.7	62	19.7	29.1	11.11	 .0716	0.00	234	1	100.0	10
18/12/14	5:00 a	21.5	21.6	21.4	96	20.8	2.2	W	1.34	5.4	W	21.5	23.1	23.1	22.3	759.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.022	27.6	62	19.7	28.9	11.12	 .0716	0.00	234	1	100.0	10
18/12/14	5:10 a	21.3	21.5	21.3	96	20.7	3.1	W	1.88	5.8	W	21.3	22.9	22.9	22.1	759.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.021	27.6	62	19.6	28.9	11.12	 .0716	0.00	234	1	100.0	10
18/12/14	5:20 a	21.1	21.3	21.1	96	20.4	3.1	W	1.88	5.8	WSW	21.1	22.6	22.6	21.8	759.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.019	27.4	62	19.5	28.7	11.12	 .0717	0.00	235	1	100.0	10
18/12/14	5:30 a	20.9	21.1	20.9	96	20.3	3.1	WSW	1.88	5.4	W	20.9	22.4	22.4	21.6	759.7	0.25	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.018	27.4	62	19.5	28.6	11.12	 .0717	0.00	234	1	100.0	10
18/12/14	5:40 a	20.9	20.9	20.9	96	20.3	2.7	WSW	1.61	4.9	WSW	20.9	22.4	22.4	21.6	759.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.018	27.3	62	19.4	28.5	11.13	 .0717	0.00	234	1	100.0	10
18/12/14	5:50 a	20.9	20.9	20.9	96	20.2	2.2	WSW	1.34	3.6	WSW	20.9	22.3	22.3	21.6	759.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.018	27.3	62	19.4	28.5	11.13	 .0717	0.00	234	1	100.0	10
18/12/14	6:00 a	20.9	20.9	20.9	96	20.3	1.3	WSW	0.80	3.6	WSW	20.9	22.4	22.4	21.6	759.8	0.00	0.0	1	0.01	5	0.0	0.00	0.0	0.000	0.018	27.4	61	19.2	28.5	10.95	 .0717	0.00	234	1	100.0	10
18/12/14	6:10 a	21.0	21.0	20.9	96	20.3	0.9	WSW	0.54	2.2	WSW	21.0	22.4	22.4	21.7	759.9	0.00	0.0	7	0.10	9	0.0	0.00	0.0	0.000	0.019	27.4	61	19.2	28.5	10.95	 .0717	0.00	234	1	100.0	10
18/12/14	6:20 a	21.1	21.1	21.0	96	20.4	0.4	WSW	0.27	0.9	WSW	21.1	22.6	22.6	21.9	760.0	0.00	0.0	13	0.19	16	0.0	0.00	0.0	0.000	0.019	27.4	61	19.2	28.5	10.95	 .0717	0.00	234	1	100.0	10
18/12/14	6:30 a	21.2	21.2	21.1	96	20.6	0.4	SW	0.27	1.3	SW	21.2	22.7	22.7	22.3	759.9	0.25	0.0	24	0.34	28	0.0	0.00	0.0	0.000	0.020	27.4	62	19.5	28.7	11.12	 .0717	0.00	235	1	100.0	10
18/12/14	6:40 a	21.3	21.3	21.2	97	20.8	0.4	SW	0.27	0.9	SW	21.3	23.0	23.0	22.7	760.0	0.00	0.0	35	0.50	40	0.0	0.00	0.0	0.000	0.021	27.4	62	19.5	28.7	11.12	 .0717	0.00	234	1	100.0	10
18/12/14	6:50 a	21.4	21.4	21.3	96	20.8	0.4	SW	0.27	0.9	SW	21.4	23.0	23.0	22.9	760.1	0.00	0.0	51	0.73	63	0.0	0.00	0.0	0.000	0.022	27.4	62	19.5	28.7	11.12	 .0717	0.00	234	1	100.0	10
