		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
16/12/14	12:10 a	25.2	25.2	25.2	91	23.6	0.9	S	0.54	3.6	S	25.2	27.6	27.6	26.9	758.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.047	31.2	58	22.0	34.8	10.29	 .0704	0.00	233	1	100.0	10
16/12/14	12:20 a	25.1	25.2	25.1	92	23.7	0.9	S	0.54	3.1	SSE	25.1	27.4	27.4	26.8	758.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.047	31.2	59	22.2	34.9	10.49	 .0704	0.00	234	1	100.0	10
16/12/14	12:30 a	25.0	25.1	25.0	91	23.4	0.9	S	0.54	3.1	SSE	25.0	27.3	27.3	26.6	758.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.046	31.2	59	22.2	34.9	10.49	 .0704	0.00	234	1	100.0	10
16/12/14	12:40 a	25.0	25.1	24.9	91	23.4	1.3	SSE	0.80	3.1	SSW	25.0	27.3	27.3	26.6	758.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.046	31.1	59	22.2	34.7	10.49	 .0704	0.00	234	1	100.0	10
16/12/14	12:50 a	24.9	24.9	24.9	91	23.4	1.8	SSE	1.07	3.6	SSW	24.9	27.2	27.2	26.5	757.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.046	31.1	59	22.2	34.7	10.49	 .0704	0.00	234	1	100.0	10
16/12/14	1:00 a	24.8	24.9	24.8	91	23.3	1.8	SSE	1.07	4.5	S	24.8	27.0	27.0	26.3	757.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.045	31.1	59	22.1	34.7	10.49	 .0704	0.03	235	1	100.0	10
16/12/14	1:10 a	24.8	24.8	24.8	91	23.3	1.8	SSE	1.07	3.6	SSW	24.8	27.0	27.0	26.3	757.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.045	31.1	59	22.1	34.7	10.49	 .0704	0.00	234	1	100.0	10
16/12/14	1:20 a	24.8	24.8	24.8	91	23.2	1.8	SSE	1.07	3.6	SSW	24.8	26.9	26.9	26.3	757.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.045	31.0	59	22.0	34.6	10.49	 .0704	0.00	234	1	100.0	10
16/12/14	1:30 a	24.7	24.8	24.7	91	23.2	1.8	SSE	1.07	3.1	S	24.7	26.8	26.8	26.2	757.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.044	31.0	59	22.0	34.6	10.49	 .0704	0.00	234	1	100.0	10
