		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
02/02/15	12:10 a	21.8	21.8	21.8	90	20.1	1.3	S	0.80	2.2	S	21.8	23.0	23.0	22.1	760.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	29.3	52	18.4	30.5	9.36	 .0714	0.00	233	1	100.0	10
02/02/15	12:20 a	21.8	21.8	21.8	90	20.1	1.3	S	0.80	3.6	S	21.8	23.0	23.0	22.1	760.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	29.2	52	18.4	30.4	9.36	 .0714	0.00	235	1	100.0	10
02/02/15	12:30 a	21.8	21.8	21.7	90	20.1	1.3	S	0.80	3.1	S	21.8	23.0	23.0	22.1	760.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	29.2	53	18.6	30.5	9.56	 .0714	0.00	234	1	100.0	10
02/02/15	12:40 a	21.8	21.8	21.8	90	20.1	0.9	S	0.54	2.7	SW	21.8	23.0	23.0	22.1	760.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	29.1	53	18.6	30.4	9.56	 .0714	0.00	234	1	100.0	10
02/02/15	12:50 a	21.8	21.8	21.8	90	20.1	0.9	S	0.54	3.1	SSE	21.8	23.0	23.0	22.1	760.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	29.1	53	18.5	30.3	9.56	 .0714	0.00	234	1	100.0	10
02/02/15	1:00 a	21.8	21.8	21.8	90	20.1	0.9	S	0.54	2.7	S	21.8	23.0	23.0	22.1	760.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	29.1	53	18.5	30.3	9.56	 .0714	0.03	234	1	100.0	10
02/02/15	1:10 a	21.9	21.9	21.8	90	20.2	0.9	S	0.54	2.7	SW	21.9	23.1	23.1	22.2	760.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	29.1	53	18.5	30.3	9.56	 .0714	0.00	234	1	100.0	10
02/02/15	1:20 a	21.9	21.9	21.8	90	20.2	0.9	S	0.54	3.6	SSW	21.9	23.1	23.1	22.2	759.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.025	29.1	53	18.5	30.3	9.56	 .0714	0.00	235	1	100.0	10
02/02/15	1:30 a	21.8	21.9	21.8	90	20.1	0.9	S	0.54	2.7	SSW	21.8	23.1	23.1	22.1	759.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.024	29.0	53	18.5	30.3	9.57	 .0714	0.00	234	1	100.0	10
