		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
14/06/14	12:10 a	29.8	29.9	29.8	58	20.6	2.7	ESE	1.61	5.4	E	29.8	32.2	32.2	31.4	753.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.079	36.2	39	20.1	39.8	7.11	 .0690	0.00	233	1	100.0	10
14/06/14	12:20 a	29.7	29.8	29.7	58	20.6	1.8	E	1.07	5.8	ESE	29.7	32.1	32.1	31.3	753.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.079	36.2	39	20.1	39.8	7.11	 .0690	0.00	234	1	100.0	10
14/06/14	12:30 a	29.7	29.7	29.7	58	20.5	2.2	ESE	1.34	4.9	E	29.7	32.0	32.0	31.2	753.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.079	36.2	39	20.0	39.7	7.11	 .0690	0.00	234	1	100.0	10
14/06/14	12:40 a	29.6	29.7	29.6	59	20.7	2.2	E	1.34	5.4	E	29.6	31.9	31.9	31.2	753.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.078	36.2	39	20.0	39.7	7.11	 .0690	0.00	234	1	100.0	10
14/06/14	12:50 a	29.6	29.6	29.5	59	20.7	3.1	E	1.88	5.8	E	29.6	31.9	31.9	31.2	753.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.078	36.2	39	20.0	39.7	7.11	 .0690	0.00	235	1	100.0	10
14/06/14	1:00 a	29.5	29.6	29.5	59	20.6	3.6	E	2.15	7.2	ESE	29.4	31.8	31.7	31.0	752.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.078	36.1	39	20.0	39.6	7.11	 .0690	0.10	234	1	100.0	10
14/06/14	1:10 a	29.5	29.5	29.4	59	20.6	3.6	E	2.15	8.0	E	29.4	31.8	31.7	31.0	752.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.078	36.1	39	19.9	39.5	7.11	 .0690	0.00	234	1	100.0	10
14/06/14	1:20 a	29.5	29.5	29.4	59	20.6	3.1	E	1.88	5.8	E	29.5	31.8	31.8	31.1	752.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.078	36.1	39	19.9	39.5	7.11	 .0690	0.00	234	1	100.0	10
14/06/14	1:30 a	29.4	29.5	29.4	59	20.6	2.7	E	1.61	5.4	E	29.4	31.7	31.7	30.9	752.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.077	36.0	39	19.9	39.4	7.11	 .0690	0.00	234	1	100.0	10
14/06/14	1:40 a	29.4	29.4	29.4	59	20.6	2.7	E	1.61	6.3	ESE	29.4	31.7	31.7	30.9	752.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.077	35.9	39	19.8	39.3	7.12	 .0690	0.00	234	1	100.0	10
14/06/14	1:50 a	29.4	29.4	29.4	60	20.8	3.1	E	1.88	6.3	ENE	29.4	31.8	31.8	31.0	752.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.077	35.9	39	19.8	39.3	7.12	 .0690	0.00	234	1	100.0	10
14/06/14	2:00 a	29.3	29.4	29.3	60	20.8	3.6	E	2.15	6.7	ESE	29.2	31.7	31.6	30.9	752.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.076	35.9	39	19.8	39.2	7.12	 .0690	0.10	235	1	100.0	10
14/06/14	2:10 a	29.3	29.3	29.3	60	20.8	3.6	E	2.15	6.7	E	29.2	31.7	31.6	30.9	752.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.076	35.9	39	19.8	39.2	7.12	 .0690	0.00	234	1	100.0	10
14/06/14	2:20 a	29.3	29.3	29.3	61	21.0	3.6	ESE	2.15	6.3	E	29.2	31.9	31.8	31.1	752.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.076	35.8	39	19.7	39.1	7.12	 .0690	0.00	234	1	100.0	10
