		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
12/07/15	12:01 a	30.1	30.1	30.1	58	20.9	3.1	E	0.19	4.5	E	30.1	32.8	32.8	31.6	754.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	35.5	39	19.4	38.4	7.13	 .0693	0.00	22	1	95.7	1
12/07/15	12:02 a	30.0	30.1	30.0	58	20.8	4.0	ESE	0.24	6.7	E	29.7	32.7	32.4	31.3	754.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	35.5	39	19.4	38.4	7.13	 .0693	0.00	24	1	100.0	1
12/07/15	12:03 a	30.0	30.0	30.0	58	20.8	4.0	ESE	0.24	5.8	E	29.7	32.7	32.4	31.3	754.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	35.5	39	19.4	38.4	7.13	 .0693	0.00	23	1	100.0	1
12/07/15	12:04 a	30.0	30.0	30.0	58	20.8	4.5	E	0.27	6.3	E	29.6	32.7	32.2	31.2	754.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	35.5	39	19.4	38.4	7.13	 .0693	0.00	24	1	100.0	1
12/07/15	12:05 a	30.0	30.0	30.0	58	20.8	4.0	E	0.24	4.9	ESE	29.7	32.7	32.4	31.3	754.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	35.5	39	19.4	38.4	7.13	 .0693	0.00	23	1	100.0	1
12/07/15	12:06 a	29.9	29.9	29.9	58	20.8	2.7	E	0.16	3.6	ESE	29.9	32.6	32.6	31.4	754.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	35.5	39	19.4	38.4	7.13	 .0693	0.00	23	1	100.0	1
12/07/15	12:07 a	29.9	29.9	29.9	58	20.8	3.1	E	0.19	4.5	E	29.9	32.6	32.6	31.4	754.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	35.5	39	19.4	38.4	7.13	 .0693	0.00	24	1	100.0	1
12/07/15	12:08 a	29.9	29.9	29.9	58	20.8	2.7	ESE	0.16	4.9	E	29.9	32.6	32.6	31.4	754.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	35.5	39	19.4	38.4	7.13	 .0693	0.00	23	1	100.0	1
12/07/15	12:09 a	29.9	29.9	29.9	58	20.7	2.7	ESE	0.16	4.9	E	29.9	32.4	32.4	31.3	754.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.008	35.5	39	19.4	38.4	7.13	 .0693	0.00	24	1	100.0	1
