		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
23/04/15	12:15 a	28.3	28.4	28.3	80	24.5	2.7	NE	2.41	4.0	NE	28.3	33.0	33.0	32.4	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.104	33.6	53	22.7	38.9	9.35	 .0696	0.00	350	1	100.0	15
23/04/15	12:30 a	28.2	28.3	28.2	80	24.4	2.2	NE	2.01	3.6	ENE	28.2	32.8	32.8	32.2	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.103	33.6	54	23.0	39.2	9.55	 .0695	0.00	351	1	100.0	15
23/04/15	12:45 a	28.2	28.2	28.2	79	24.2	2.7	NE	2.41	4.0	ENE	28.2	32.7	32.7	32.1	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.103	33.5	53	22.6	38.7	9.36	 .0696	0.00	352	1	100.0	15
23/04/15	1:00 a	28.2	28.2	28.1	78	24.0	2.7	NE	2.41	3.6	NE	28.2	32.3	32.3	31.7	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.102	33.4	53	22.6	38.6	9.36	 .0696	0.05	351	1	100.0	15
23/04/15	1:15 a	28.0	28.1	28.0	78	23.8	2.7	ENE	2.41	4.9	E	28.0	31.9	31.9	31.2	755.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.101	33.4	53	22.5	38.4	9.37	 .0696	0.00	351	1	100.0	15
23/04/15	1:30 a	27.8	28.1	27.8	80	24.1	3.1	ENE	2.82	4.5	ENE	27.8	31.8	31.8	31.2	755.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.099	33.3	53	22.4	38.2	9.37	 .0696	0.00	351	1	100.0	15
23/04/15	1:45 a	27.7	27.8	27.7	81	24.1	3.1	NE	2.82	4.9	NNE	27.7	31.5	31.5	30.9	755.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.097	33.2	53	22.4	38.1	9.38	 .0696	0.00	352	1	100.0	15
23/04/15	2:00 a	27.6	27.7	27.6	81	24.1	3.1	ENE	2.82	4.5	NNE	27.6	31.4	31.4	30.8	755.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.097	33.1	54	22.6	38.1	9.59	 .0696	0.05	351	1	100.0	15
23/04/15	2:15 a	27.5	27.6	27.5	82	24.2	3.1	ENE	2.82	4.5	ENE	27.5	31.3	31.3	30.7	755.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.095	33.1	54	22.5	37.9	9.59	 .0696	0.00	351	1	100.0	15
23/04/15	2:30 a	27.4	27.5	27.4	82	24.0	3.1	ENE	2.82	4.9	ENE	27.4	31.0	31.0	30.4	755.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.094	32.9	54	22.4	37.7	9.60	 .0697	0.00	351	1	100.0	15
23/04/15	2:45 a	27.3	27.4	27.3	82	24.0	2.7	ENE	2.41	4.5	NE	27.3	30.8	30.8	30.2	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.094	32.9	54	22.4	37.6	9.60	 .0697	0.00	351	1	100.0	15
23/04/15	3:00 a	27.3	27.3	27.3	83	24.1	2.7	ENE	2.41	4.5	NE	27.3	30.8	30.8	30.2	755.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.093	32.8	54	22.3	37.4	9.61	 .0697	0.05	352	1	100.0	15
23/04/15	3:15 a	27.2	27.3	27.2	83	24.0	2.2	ENE	2.01	3.6	ENE	27.2	30.6	30.6	30.0	755.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.092	32.8	54	22.2	37.3	9.61	 .0697	0.00	351	1	100.0	15
23/04/15	3:30 a	27.1	27.2	27.1	84	24.2	2.7	ENE	2.41	3.6	ENE	27.1	30.6	30.6	30.0	755.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.091	32.7	55	22.4	37.3	9.72	 .0697	0.00	351	1	100.0	15
23/04/15	3:45 a	27.0	27.1	27.0	84	24.1	2.7	ENE	2.41	3.6	ENE	27.0	30.4	30.4	29.8	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.090	32.7	55	22.4	37.3	9.72	 .0697	0.00	351	1	100.0	15
23/04/15	4:00 a	26.9	27.0	26.9	85	24.2	2.7	ENE	2.41	4.0	NE	26.9	30.3	30.3	29.7	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.089	32.6	55	22.4	37.2	9.72	 .0697	0.03	352	1	100.0	15
23/04/15	4:15 a	26.8	26.9	26.8	85	24.0	2.7	ENE	2.41	3.6	ENE	26.8	30.0	30.0	29.4	755.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.088	32.6	55	22.3	37.1	9.73	 .0698	0.00	351	1	100.0	15
23/04/15	4:30 a	26.7	26.8	26.7	86	24.2	2.7	NE	2.41	4.0	ENE	26.7	30.1	30.1	29.4	755.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.087	32.5	55	22.3	37.0	9.73	 .0698	0.00	351	1	100.0	15
23/04/15	4:45 a	26.7	26.7	26.7	86	24.1	2.7	ENE	2.41	4.5	ENE	26.7	29.9	29.9	29.3	755.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.087	32.4	55	22.2	36.7	9.74	 .0698	0.00	351	1	100.0	15
23/04/15	5:00 a	26.6	26.7	26.6	86	24.1	2.7	ENE	2.41	3.6	NE	26.6	29.8	29.8	29.2	755.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.086	32.3	55	22.1	36.6	9.74	 .0698	0.03	351	1	100.0	15
23/04/15	5:15 a	26.6	26.6	26.6	87	24.2	2.7	ENE	2.41	3.6	ENE	26.6	29.8	29.8	29.2	755.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.086	32.3	56	22.4	36.7	9.95	 .0698	0.00	352	1	100.0	15
23/04/15	5:30 a	26.4	26.6	26.4	87	24.1	2.7	ENE	2.41	4.0	E	26.4	29.6	29.6	29.0	755.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.084	32.2	55	22.0	36.2	9.75	 .0699	0.00	351	1	100.0	15
23/04/15	5:45 a	26.3	26.5	26.3	87	24.0	2.2	ENE	2.01	3.1	E	26.3	29.4	29.4	28.8	755.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.083	32.2	56	22.3	36.5	9.95	 .0699	0.00	351	1	100.0	15
23/04/15	6:00 a	26.3	26.3	26.3	87	24.0	1.8	ENE	1.61	2.7	ENE	26.3	29.4	29.4	28.8	755.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.083	32.1	56	22.2	36.4	9.95	 .0699	0.03	351	1	100.0	15
23/04/15	6:15 a	26.3	26.3	26.3	87	23.9	1.8	ENE	1.61	2.7	E	26.3	29.3	29.3	28.7	755.9	0.00	0.0	3	0.06	9	0.0	0.00	0.0	0.000	0.083	32.1	56	22.2	36.3	9.96	 .0700	0.00	352	1	100.0	15
23/04/15	6:30 a	26.4	26.4	26.3	87	24.0	1.8	ENE	1.61	3.1	ENE	26.4	29.5	29.5	29.1	756.1	0.00	0.0	18	0.39	26	0.0	0.00	0.0	0.000	0.084	32.1	56	22.2	36.3	9.96	 .0700	0.00	351	1	100.0	15
23/04/15	6:45 a	26.6	26.6	26.4	86	24.0	1.3	ENE	1.21	2.7	E	26.6	29.7	29.7	29.7	756.2	0.00	0.0	46	0.99	69	0.0	0.00	0.0	0.000	0.086	32.1	56	22.2	36.3	9.96	 .0700	0.00	351	1	100.0	15
23/04/15	7:00 a	26.8	26.8	26.6	84	23.9	2.2	E	2.01	3.6	E	26.8	30.0	30.0	30.7	756.5	0.00	0.0	101	2.17	130	0.4	0.04	0.6	0.000	0.089	32.1	56	22.2	36.4	9.95	 .0700	0.05	351	1	100.0	15
23/04/15	7:15 a	27.3	27.3	26.8	82	23.9	1.8	ENE	1.61	2.7	ENE	27.3	30.7	30.7	32.3	756.6	0.00	0.0	165	3.55	195	0.6	0.06	0.7	0.000	0.093	32.2	55	22.0	36.2	9.75	 .0700	0.00	352	1	100.0	15
23/04/15	7:30 a	27.7	27.7	27.3	80	23.9	1.3	ENE	1.21	2.7	E	27.7	31.3	31.3	33.7	756.9	0.00	0.0	228	4.90	265	0.8	0.09	0.9	0.000	0.097	32.2	55	22.0	36.3	9.75	 .0700	0.00	351	1	100.0	15
23/04/15	7:45 a	28.3	28.3	27.7	77	23.9	0.9	E	0.80	2.2	ENE	28.3	32.6	32.6	36.3	757.1	0.00	0.0	320	6.88	352	1.1	0.12	1.2	0.000	0.104	32.3	55	22.1	36.6	9.74	 .0700	0.00	351	1	100.0	15
23/04/15	8:00 a	28.9	28.9	28.3	74	23.8	0.9	SE	0.80	2.7	E	28.9	33.6	33.6	41.7	757.3	0.00	0.0	371	7.98	381	1.3	0.14	1.4	0.000	0.111	32.6	55	22.3	37.1	9.73	 .0699	0.20	351	1	100.0	15
23/04/15	8:15 a	29.8	29.8	28.9	71	24.0	0.4	SSE	0.40	1.8	SE	29.8	34.8	34.8	42.8	757.4	0.00	0.0	396	8.52	425	1.6	0.17	1.7	0.000	0.119	32.8	55	22.5	37.6	9.71	 .0699	0.00	351	1	100.0	15
23/04/15	8:30 a	29.9	30.1	29.8	68	23.4	0.9	SSE	0.80	2.2	E	29.9	34.6	34.6	42.9	757.5	0.00	0.0	453	9.74	482	1.8	0.19	2.0	0.000	0.121	32.9	54	22.4	37.7	9.60	 .0699	0.00	352	1	100.0	15
23/04/15	8:45 a	29.8	30.1	29.8	67	23.0	1.8	E	1.61	3.6	ENE	29.8	34.2	34.2	42.6	757.6	0.00	0.0	513	11.03	541	2.2	0.24	2.4	0.000	0.120	33.1	54	22.5	37.9	9.59	 .0698	0.00	351	1	100.0	15
23/04/15	9:00 a	30.3	30.3	29.8	63	22.5	1.3	E	1.21	4.5	E	30.3	34.4	34.4	42.7	757.7	0.00	0.0	572	12.30	601	2.6	0.28	2.8	0.000	0.125	33.2	53	22.3	37.9	9.38	 .0699	0.36	351	1	100.0	15
23/04/15	9:15 a	30.6	30.6	30.3	62	22.5	2.2	ENE	2.01	4.0	ESE	30.6	34.7	34.7	42.9	757.6	0.00	0.0	625	13.44	649	3.1	0.33	3.3	0.000	0.128	33.3	53	22.4	38.2	9.37	 .0698	0.00	351	1	100.0	15
23/04/15	9:30 a	31.1	31.1	30.6	60	22.4	1.3	E	1.21	4.5	E	31.1	34.9	34.9	42.8	757.7	0.00	0.0	670	14.41	691	3.5	0.38	3.7	0.000	0.133	33.4	53	22.5	38.4	9.37	 .0698	0.00	352	1	100.0	15
23/04/15	9:45 a	31.1	31.1	31.0	58	21.8	2.7	ENE	2.41	4.9	ENE	31.1	34.5	34.5	42.3	757.6	0.00	0.0	722	15.53	742	4.0	0.43	4.3	0.000	0.133	33.4	51	21.9	37.8	9.11	 .0698	0.00	351	1	100.0	15
23/04/15	10:00 a	31.2	31.2	31.0	59	22.2	3.1	ENE	2.82	5.4	E	31.2	34.9	34.9	42.2	757.6	0.00	0.0	761	16.36	775	4.5	0.48	4.7	0.000	0.134	33.5	51	22.0	38.0	9.10	 .0698	0.53	351	1	100.0	15
23/04/15	10:15 a	31.3	31.4	31.2	57	21.8	2.7	ENE	2.41	5.4	E	31.3	34.9	34.9	42.2	757.5	0.00	0.0	801	17.22	821	4.9	0.53	5.1	0.000	0.135	33.4	51	21.9	37.7	9.11	 .0698	0.00	351	1	100.0	15
23/04/15	10:30 a	31.6	31.6	31.2	56	21.7	3.1	ENE	2.82	5.4	E	31.6	35.2	35.2	42.0	757.5	0.00	0.0	836	17.98	851	5.3	0.57	5.5	0.000	0.138	33.4	50	21.5	37.4	8.97	 .0699	0.00	352	1	100.0	15
23/04/15	10:45 a	31.8	31.8	31.5	57	22.2	2.7	ENE	2.41	4.5	NNW	31.8	35.9	35.9	42.7	757.4	0.00	0.0	866	18.62	877	5.6	0.60	5.7	0.000	0.140	33.4	50	21.5	37.4	8.97	 .0699	0.00	351	1	100.0	15
23/04/15	11:00 a	32.2	32.3	31.8	56	22.3	2.2	E	2.01	4.5	ENE	32.2	36.6	36.6	43.2	757.2	0.00	0.0	893	19.20	902	5.8	0.62	5.8	0.000	0.145	33.6	50	21.7	37.7	8.95	 .0698	0.63	351	1	100.0	15
