		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
20/04/15	12:15 a	27.5	27.6	27.5	85	24.8	0.9	NNW	0.80	2.2	NNW	27.5	31.7	31.7	31.1	757.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.095	33.8	53	22.9	39.3	9.34	 .0696	0.00	350	1	100.0	15
20/04/15	12:30 a	27.4	27.5	27.4	85	24.7	0.4	NNW	0.40	1.3	NNW	27.4	31.6	31.6	30.9	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.095	33.7	53	22.8	39.2	9.34	 .0696	0.00	351	1	100.0	15
20/04/15	12:45 a	27.5	27.5	27.4	85	24.8	0.0	---	0.00	0.0	---	27.5	31.7	31.7	31.1	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.095	33.8	53	22.9	39.3	9.34	 .0695	0.00	351	1	100.0	15
20/04/15	1:00 a	27.4	27.5	27.4	85	24.7	0.0	NNW	0.00	1.3	NNW	27.4	31.6	31.6	30.9	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.095	33.8	53	22.9	39.3	9.34	 .0695	0.03	352	1	100.0	15
20/04/15	1:15 a	27.4	27.5	27.4	85	24.7	0.4	NNW	0.40	1.8	NNW	27.4	31.6	31.6	30.9	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.095	33.8	53	22.9	39.3	9.34	 .0695	0.00	351	1	100.0	15
20/04/15	1:30 a	27.4	27.4	27.4	85	24.6	0.9	NNW	0.80	1.8	NNW	27.4	31.4	31.4	30.8	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.094	33.7	53	22.8	39.2	9.34	 .0695	0.00	351	1	100.0	15
20/04/15	1:45 a	27.4	27.4	27.4	85	24.7	0.4	NNW	0.40	1.8	NNW	27.4	31.6	31.6	30.9	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.095	33.8	53	22.9	39.3	9.34	 .0695	0.00	351	1	100.0	15
20/04/15	2:00 a	27.4	27.4	27.4	86	24.8	0.4	NNW	0.40	1.8	NNW	27.4	31.6	31.6	31.0	755.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.094	33.8	53	22.9	39.4	9.33	 .0695	0.03	352	1	100.0	15
20/04/15	2:15 a	27.3	27.4	27.3	86	24.8	0.4	NNW	0.40	0.9	NNW	27.3	31.4	31.4	30.8	755.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.094	33.8	53	22.9	39.4	9.33	 .0694	0.00	351	1	100.0	15
