		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
24/04/15	12:15 a	29.6	29.6	29.5	70	23.5	3.1	ENE	2.82	5.4	E	29.6	34.1	34.1	33.4	757.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.117	34.4	49	22.2	39.4	8.77	 .0695	0.00	350	1	100.0	15
24/04/15	12:30 a	29.4	29.6	29.4	71	23.6	3.1	ENE	2.82	4.5	E	29.4	33.9	33.9	33.2	757.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.115	34.5	49	22.2	39.5	8.77	 .0695	0.00	351	1	100.0	15
24/04/15	12:45 a	29.3	29.4	29.3	71	23.5	2.7	ENE	2.41	4.5	ENE	29.3	33.8	33.8	33.1	757.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.115	34.4	49	22.2	39.4	8.77	 .0695	0.00	352	1	100.0	15
24/04/15	1:00 a	29.4	29.4	29.3	71	23.6	2.7	E	2.41	4.0	E	29.4	33.9	33.9	33.2	756.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.115	34.4	49	22.2	39.4	8.77	 .0695	0.08	351	1	100.0	15
24/04/15	1:15 a	29.5	29.5	29.4	69	23.2	2.7	E	2.41	4.9	E	29.5	33.8	33.8	33.1	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.116	34.4	49	22.2	39.4	8.77	 .0695	0.00	351	1	100.0	15
24/04/15	1:30 a	29.4	29.5	29.4	69	23.1	2.7	ENE	2.41	4.0	E	29.4	33.5	33.5	32.8	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.115	34.4	49	22.2	39.4	8.77	 .0695	0.00	351	1	100.0	15
24/04/15	1:45 a	29.3	29.4	29.3	69	23.1	2.7	E	2.41	4.0	E	29.3	33.4	33.4	32.7	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.115	34.4	49	22.1	39.3	8.77	 .0695	0.00	352	1	100.0	15
24/04/15	2:00 a	29.3	29.3	29.2	70	23.2	2.2	ENE	2.01	3.6	ENE	29.3	33.5	33.5	32.8	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.114	34.4	49	22.2	39.4	8.77	 .0694	0.08	351	1	100.0	15
24/04/15	2:15 a	29.1	29.2	29.1	72	23.5	2.2	NE	2.01	3.6	NE	29.1	33.6	33.6	32.9	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.112	34.4	49	22.1	39.3	8.77	 .0695	0.00	351	1	100.0	15
24/04/15	2:30 a	28.8	29.1	28.8	75	24.0	1.8	NNE	1.61	2.7	NE	28.8	33.6	33.6	32.9	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.109	34.3	49	22.1	39.1	8.77	 .0695	0.00	351	1	100.0	15
