		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
27/04/15	12:15 a	26.6	26.6	26.6	86	24.0	0.0	W	0.00	0.9	W	26.6	29.7	29.7	29.1	756.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.086	32.8	54	22.3	37.4	9.61	 .0698	0.00	350	1	100.0	15
27/04/15	12:30 a	26.5	26.6	26.5	86	24.0	0.0	W	0.00	0.9	W	26.5	29.6	29.6	28.9	756.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.085	32.9	54	22.4	37.6	9.60	 .0698	0.00	351	1	100.0	15
27/04/15	12:45 a	26.4	26.5	26.4	87	24.1	0.0	W	0.00	0.9	W	26.4	29.6	29.6	28.9	756.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.084	32.9	54	22.4	37.6	9.60	 .0698	0.00	351	1	100.0	15
27/04/15	1:00 a	26.4	26.4	26.4	87	24.1	0.0	W	0.00	0.9	W	26.4	29.6	29.6	28.9	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.084	32.9	54	22.4	37.6	9.60	 .0698	0.03	352	1	100.0	15
27/04/15	1:15 a	26.4	26.4	26.4	87	24.0	0.0	W	0.00	0.9	W	26.4	29.5	29.5	28.8	756.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.084	32.8	54	22.3	37.4	9.61	 .0698	0.00	351	1	100.0	15
27/04/15	1:30 a	26.4	26.4	26.4	87	24.0	0.0	W	0.00	0.9	W	26.4	29.5	29.5	28.8	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.084	32.8	54	22.3	37.4	9.61	 .0698	0.00	351	1	100.0	15
27/04/15	1:45 a	26.4	26.4	26.4	88	24.2	0.0	---	0.00	0.0	---	26.4	29.6	29.6	28.9	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.084	32.8	54	22.2	37.3	9.61	 .0698	0.00	351	1	100.0	15
27/04/15	2:00 a	26.3	26.4	26.3	88	24.1	0.0	---	0.00	0.0	---	26.3	29.4	29.4	28.7	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.083	32.8	55	22.5	37.6	9.71	 .0698	0.03	352	1	100.0	15
27/04/15	2:15 a	26.2	26.3	26.2	89	24.3	0.0	---	0.00	0.0	---	26.2	29.4	29.4	28.7	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.082	32.8	55	22.5	37.6	9.71	 .0698	0.00	351	1	100.0	15
27/04/15	2:30 a	26.2	26.3	26.2	88	24.1	0.0	---	0.00	0.0	---	26.2	29.3	29.3	28.6	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.082	32.8	55	22.5	37.6	9.71	 .0698	0.00	351	1	100.0	15
27/04/15	2:45 a	26.2	26.2	26.2	89	24.2	0.0	---	0.00	0.0	---	26.2	29.3	29.3	28.6	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.082	32.7	55	22.5	37.5	9.71	 .0698	0.00	351	1	100.0	15
27/04/15	3:00 a	26.1	26.2	26.1	89	24.1	0.0	---	0.00	0.0	---	26.1	29.1	29.1	28.4	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.080	32.7	55	22.5	37.5	9.71	 .0698	0.00	351	1	100.0	15
27/04/15	3:15 a	26.2	26.2	26.1	89	24.2	0.0	---	0.00	0.0	---	26.2	29.3	29.3	28.6	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.082	32.7	55	22.4	37.3	9.72	 .0698	0.00	352	1	100.0	15
27/04/15	3:30 a	26.1	26.2	26.1	89	24.2	0.0	---	0.00	0.0	---	26.1	29.2	29.2	28.5	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.081	32.7	55	22.4	37.3	9.72	 .0698	0.00	351	1	100.0	15
27/04/15	3:45 a	26.1	26.2	26.1	90	24.3	0.0	---	0.00	0.0	---	26.1	29.2	29.2	28.5	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.080	32.7	55	22.4	37.3	9.72	 .0698	0.00	351	1	100.0	15
27/04/15	4:00 a	26.0	26.1	26.0	90	24.2	0.0	---	0.00	0.0	---	26.0	29.1	29.1	28.4	756.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.080	32.6	55	22.4	37.2	9.72	 .0698	0.00	351	1	100.0	15
27/04/15	4:15 a	26.1	26.1	26.0	90	24.3	0.0	---	0.00	0.0	---	26.1	29.2	29.2	28.5	756.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.080	32.6	55	22.3	37.1	9.73	 .0698	0.00	351	1	100.0	15
27/04/15	4:30 a	26.1	26.1	26.0	90	24.3	0.4	W	0.40	1.3	W	26.1	29.2	29.2	28.5	756.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.080	32.6	55	22.3	37.1	9.73	 .0698	0.00	352	1	100.0	15
27/04/15	4:45 a	25.9	26.1	25.9	90	24.1	0.4	S	0.40	1.8	SSW	25.9	28.8	28.8	28.2	756.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.079	32.6	55	22.3	37.1	9.73	 .0698	0.00	351	1	100.0	15
27/04/15	5:00 a	25.8	25.9	25.8	91	24.3	0.4	S	0.40	1.8	S	25.8	28.8	28.8	28.2	756.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.078	32.5	56	22.6	37.3	9.94	 .0698	0.00	351	1	100.0	15
27/04/15	5:15 a	25.8	25.8	25.8	90	24.0	0.4	S	0.40	1.8	S	25.8	28.7	28.7	28.0	756.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.078	32.4	56	22.5	37.0	9.94	 .0699	0.00	351	1	100.0	15
27/04/15	5:30 a	25.6	25.8	25.6	91	24.0	0.4	S	0.40	2.2	S	25.6	28.4	28.4	27.7	756.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.076	32.3	56	22.4	36.8	9.95	 .0699	0.00	352	1	100.0	15
27/04/15	5:45 a	25.6	25.7	25.6	91	24.0	0.4	S	0.40	1.8	S	25.6	28.3	28.3	27.6	756.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.075	32.3	56	22.4	36.7	9.95	 .0700	0.00	351	1	100.0	15
